# Time,Channel A,Channel B (us),(V),(V)
-500.18989714,-0.25537890,-0.41132850
-499.86989714,-0.02362133,-0.20566420
-499.54989714,0.14569540,-0.06259346
-499.22989714,0.27048560,0.04464858
-498.90989715,0.35071870,0.11618400
-498.58989715,0.40418710,0.16983550
-498.26989715,0.44877470,0.20560320
-497.94989715,0.46659750,0.23242900
-497.62989715,0.46659750,0.23242900
-497.30989716,0.47550890,0.24137090
-496.98989716,0.48442030,0.25031280
-496.66989716,0.48442030,0.25031280
-496.34989716,0.48442030,0.25031280
-496.02989716,0.47550890,0.25925470
-495.70989717,0.48442030,0.25925470
-495.38989717,0.48442030,0.25925470
-495.06989717,0.48442030,0.25031280
-494.74989717,0.48442030,0.25925470
-494.42989717,0.47550890,0.25925470
-494.10989718,0.48442030,0.25925470
-493.78989718,0.48442030,0.25925470
-493.46989718,0.48442030,0.25925470
-493.14989718,0.47550890,0.25031280
-492.82989718,0.48442030,0.26819670
-492.50989719,0.48442030,0.25031280
-492.18989719,0.48442030,0.25925470
-491.86989719,0.48442030,0.25925470
-491.54989719,0.48442030,0.25925470
-491.22989719,0.48442030,0.26819670
-490.90989720,0.48442030,0.25925470
-490.58989720,0.47550890,0.25031280
-490.26989720,0.48442030,0.25925470
-489.94989720,0.48442030,0.25925470
-489.62989720,0.48442030,0.26819670
-489.30989720,0.48442030,0.25925470
-488.98989721,0.48442030,0.25925470
-488.66989721,0.48442030,0.25925470
-488.34989721,0.48442030,0.26819670
-488.02989721,0.48442030,0.25925470
-487.70989721,0.48442030,0.25925470
-487.38989722,0.48442030,0.25925470
-487.06989722,0.48442030,0.25925470
-486.74989722,0.48442030,0.26819670
-486.42989722,0.48442030,0.26819670
-486.10989722,0.48442030,0.25925470
-485.78989723,0.48442030,0.26819670
-485.46989723,0.48442030,0.25925470
-485.14989723,0.48442030,0.25925470
-484.82989723,0.48442030,0.25925470
-484.50989723,0.48442030,0.26819670
-484.18989724,0.47550890,0.25925470
-483.86989724,0.48442030,0.25925470
-483.54989724,0.48442030,0.26819670
-483.22989724,0.48442030,0.26819670
-482.90989724,0.48442030,0.26819670
-482.58989725,0.48442030,0.26819670
-482.26989725,0.48442030,0.25925470
-481.94989725,0.48442030,0.26819670
-481.62989725,0.47550890,0.26819670
-481.30989725,0.47550890,0.26819670
-480.98989726,0.48442030,0.25925470
-480.66989726,0.48442030,0.26819670
-480.34989726,0.48442030,0.26819670
-480.02989726,0.48442030,0.26819670
-479.70989726,0.48442030,0.26819670
-479.38989727,0.48442030,0.26819670
-479.06989727,0.47550890,0.26819670
-478.74989727,0.48442030,0.26819670
-478.42989727,0.48442030,0.26819670
-478.10989727,0.48442030,0.26819670
-477.78989727,0.48442030,0.26819670
-477.46989728,0.48442030,0.26819670
-477.14989728,0.48442030,0.26819670
-476.82989728,0.48442030,0.26819670
-476.50989728,0.47550890,0.26819670
-476.18989728,0.48442030,0.26819670
-475.86989729,0.48442030,0.25925470
-475.54989729,0.48442030,0.26819670
-475.22989729,0.48442030,0.26819670
-474.90989729,0.48442030,0.26819670
-474.58989729,0.48442030,0.26819670
-474.26989730,0.48442030,0.26819670
-473.94989730,0.48442030,0.25925470
-473.62989730,0.48442030,0.26819670
-473.30989730,0.48442030,0.26819670
-472.98989730,0.48442030,0.26819670
-472.66989731,0.48442030,0.26819670
-472.34989731,0.48442030,0.26819670
-472.02989731,0.48442030,0.26819670
-471.70989731,0.48442030,0.26819670
-471.38989731,0.48442030,0.26819670
-471.06989732,0.48442030,0.26819670
-470.74989732,0.48442030,0.26819670
