Time,Channel A,Channel B
(us),(V),(V)

-500.24548545,-0.03253273,0.00000000
-499.92548546,-0.01470992,0.00000000
-499.60548546,-0.01470992,0.00894192
-499.28548546,0.00311289,0.01785333
-498.96548546,0.02093570,0.02676473
-498.64548546,0.02984710,0.03570665
-498.32548547,0.03875851,0.04464858
-498.00548547,0.05658132,0.05359050
-497.68548547,0.05658132,0.05359050
-497.36548547,0.07440413,0.06253242
-497.04548547,0.07440413,0.07147435
-496.72548548,0.08331553,0.08041627
-496.40548548,0.09222694,0.08041627
-496.08548548,0.09222694,0.08041627
-495.76548548,0.11004970,0.08935820
-495.44548548,0.11004970,0.09830012
-495.12548549,0.12787260,0.10724200
-494.80548549,0.12787260,0.10724200
-494.48548549,0.14569540,0.11618400
-494.16548549,0.16351820,0.12512590
-493.84548549,0.16351820,0.12512590
-493.52548550,0.18134100,0.14300970
-493.20548550,0.19919430,0.14300970
-492.88548550,0.19919430,0.15195170
-492.56548550,0.20810570,0.16089360
-492.24548550,0.21701710,0.16089360
-491.92548551,0.21701710,0.16983550
-491.60548551,0.23483990,0.17877740
-491.28548551,0.23483990,0.17877740
-490.96548551,0.24375130,0.18771930
-490.64548551,0.25266270,0.18771930
-490.32548552,0.26157410,0.18771930
-490.00548552,0.27048560,0.19666130
-489.68548552,0.27048560,0.19666130
-489.36548552,0.28830840,0.21454510
-489.04548552,0.28830840,0.21454510
-488.72548552,0.30616170,0.22348700
-488.40548553,0.31507310,0.22348700
-488.08548553,0.32398450,0.23242900
-487.76548553,0.32398450,0.23242900
-487.44548553,0.34180730,0.24137090
-487.12548553,0.34180730,0.24137090
-486.80548554,0.34180730,0.25031280
-486.48548554,0.35071870,0.25031280
-486.16548554,0.35071870,0.25925470
-485.84548554,0.35963010,0.25925470
-485.52548554,0.35963010,0.25925470
-485.20548555,0.36854150,0.25925470
-484.88548555,0.37745290,0.26819670
-484.56548555,0.37745290,0.26819670
-484.24548555,0.38636430,0.26819670
-483.92548555,0.39527570,0.28608050
-483.60548556,0.39527570,0.28608050
-483.28548556,0.39527570,0.28608050
-482.96548556,0.40418710,0.28608050
-482.64548556,0.40418710,0.28608050
-482.32548556,0.41309850,0.29502240
-482.00548557,0.42204050,0.30396430
-481.68548557,0.41309850,0.29502240
-481.36548557,0.43095190,0.30396430
-481.04548557,0.43095190,0.30396430
-480.72548557,0.43095190,0.30396430
-480.40548558,0.43095190,0.30396430
-480.08548558,0.43986330,0.31290630
-479.76548558,0.44877470,0.31290630
-479.44548558,0.44877470,0.31290630
-479.12548558,0.44877470,0.31290630
-478.80548559,0.44877470,0.31290630
-478.48548559,0.44877470,0.31290630
-478.16548559,0.45768610,0.31290630
-477.84548559,0.45768610,0.31290630
-477.52548559,0.45768610,0.31290630
-477.20548559,0.46659750,0.32184820
-476.88548560,0.46659750,0.31290630
-476.56548560,0.46659750,0.31290630
-476.24548560,0.45768610,0.31290630
-475.92548560,0.46659750,0.32184820
-475.60548560,0.46659750,0.31290630
-475.28548561,0.46659750,0.31290630
-474.96548561,0.45768610,0.31290630
-474.64548561,0.46659750,0.31290630
-474.32548561,0.46659750,0.31290630
-474.00548561,0.45768610,0.31290630
-473.68548562,0.46659750,0.31290630
-473.36548562,0.45768610,0.31290630
-473.04548562,0.45768610,0.31290630
-472.72548562,0.45768610,0.31290630
-472.40548562,0.44877470,0.30396430
-472.08548563,0.44877470,0.30396430
-471.76548563,0.44877470,0.30396430
-471.44548563,0.44877470,0.30396430
-471.12548563,0.43986330,0.30396430
-470.80548563,0.44877470,0.29502240
-470.48548564,0.43986330,0.29502240
-470.16548564,0.43095190,0.29502240
-469.84548564,0.43095190,0.28608050
-469.52548564,0.43095190,0.28608050
-469.20548564,0.42204050,0.28608050
-468.88548565,0.42204050,0.28608050
-468.56548565,0.41309850,0.27713860
-468.24548565,0.41309850,0.26819670
-467.92548565,0.41309850,0.26819670
-467.60548565,0.40418710,0.25925470
-467.28548566,0.39527570,0.25925470
-466.96548566,0.39527570,0.25925470
-466.64548566,0.39527570,0.25925470
-466.32548566,0.38636430,0.25031280
-466.00548566,0.37745290,0.25031280
-465.68548566,0.37745290,0.24137090
-465.36548567,0.37745290,0.24137090
-465.04548567,0.35963010,0.23242900
-464.72548567,0.35963010,0.23242900
-464.40548567,0.35963010,0.22348700
-464.08548567,0.34180730,0.22348700
-463.76548568,0.34180730,0.21454510
-463.44548568,0.32398450,0.21454510
-463.12548568,0.32398450,0.20560320
-462.80548568,0.32398450,0.19666130
-462.48548568,0.30616170,0.19666130
-462.16548569,0.30616170,0.19666130
-461.84548569,0.28830840,0.17877740
-461.52548569,0.28830840,0.18771930
-461.20548569,0.28830840,0.16983550
-460.88548569,0.27048560,0.16983550
-460.56548570,0.27048560,0.16089360
-460.24548570,0.27048560,0.16089360
-459.92548570,0.25266270,0.15195170
-459.60548570,0.24375130,0.14300970
-459.28548570,0.23483990,0.13406780
-458.96548571,0.23483990,0.12512590
-458.64548571,0.21701710,0.11618400
-458.32548571,0.21701710,0.11618400
-458.00548571,0.19919430,0.10724200
-457.68548571,0.19919430,0.09830012
-457.36548572,0.18134100,0.09830012
-457.04548572,0.18134100,0.08935820
-456.72548572,0.16351820,0.08935820
-456.40548572,0.16351820,0.08935820
-456.08548572,0.14569540,0.07147435
-455.76548573,0.14569540,0.07147435
-455.44548573,0.12787260,0.07147435
-455.12548573,0.12787260,0.05359050
-454.80548573,0.11004970,0.05359050
-454.48548573,0.11004970,0.04464858
-454.16548573,0.09222694,0.03570665
-453.84548574,0.07440413,0.02676473
-453.52548574,0.06549272,0.01785333
-453.20548574,0.05658132,0.01785333
-452.88548574,0.04766991,0.00000000
-452.56548574,0.03875851,0.00000000
-452.24548575,0.02984710,-0.00894192
-451.92548575,0.02093570,-0.01788385
-451.60548575,0.02093570,-0.01788385
-451.28548575,0.00311289,-0.02682577
-450.96548575,0.00311289,-0.02682577
-450.64548576,-0.01470992,-0.03576769
-450.32548576,-0.03253273,-0.05365154
-450.00548576,-0.03253273,-0.05365154
-449.68548576,-0.05038606,-0.06259346
-449.36548576,-0.05038606,-0.07153539
-449.04548577,-0.06820887,-0.08047731
-448.72548577,-0.07712027,-0.08047731
-448.40548577,-0.08603168,-0.08941923
-448.08548577,-0.09494308,-0.09836116
-447.76548577,-0.10385450,-0.10730310
-447.44548578,-0.11276590,-0.10730310
-447.12548578,-0.11276590,-0.11624500
-446.80548578,-0.12167730,-0.11624500
-446.48548578,-0.13950010,-0.12518690
-446.16548578,-0.14841150,-0.13412890
-445.84548579,-0.15735340,-0.13412890
-445.52548579,-0.16626480,-0.14307080
-445.20548579,-0.18408760,-0.16095460
-444.88548579,-0.19299910,-0.16095460
-444.56548579,-0.20191050,-0.16989650
-444.24548580,-0.21082190,-0.17883850
-443.92548580,-0.21973330,-0.18778040
-443.60548580,-0.22864470,-0.18778040
-443.28548580,-0.22864470,-0.18778040
-442.96548580,-0.23755610,-0.19672230
-442.64548580,-0.24646750,-0.19672230
-442.32548581,-0.25537890,-0.19672230
-442.00548581,-0.26429030,-0.20566420
-441.68548581,-0.26429030,-0.20566420
-441.36548581,-0.28214360,-0.21460620
-441.04548581,-0.28214360,-0.23249000
-440.72548582,-0.29996640,-0.23249000
-440.40548582,-0.31778920,-0.24143190
-440.08548582,-0.31778920,-0.25037380
-439.76548582,-0.31778920,-0.25931580
-439.44548582,-0.33561210,-0.25931580
-439.12548583,-0.33561210,-0.26825770
-438.80548583,-0.35343490,-0.26825770
-438.48548583,-0.35343490,-0.26825770
-438.16548583,-0.36234630,-0.27719960
-437.84548583,-0.37125770,-0.27719960
-437.52548584,-0.37125770,-0.27719960
-437.20548584,-0.37125770,-0.28614150
-436.88548584,-0.38016910,-0.28614150
-436.56548584,-0.38911100,-0.28614150
-436.24548584,-0.39802240,-0.30402540
-435.92548585,-0.40693380,-0.30402540
-435.60548585,-0.40693380,-0.31296730
-435.28548585,-0.41584520,-0.31296730
-434.96548585,-0.42475660,-0.31296730
-434.64548585,-0.42475660,-0.31296730
-434.32548586,-0.43366800,-0.32190920
-434.00548586,-0.44257940,-0.33085120
-433.68548586,-0.44257940,-0.33085120
-433.36548586,-0.45149080,-0.33979310
-433.04548586,-0.46040220,-0.33979310
-432.72548587,-0.46040220,-0.33979310
-432.40548587,-0.46040220,-0.33979310
-432.08548587,-0.46931370,-0.34873500
-431.76548587,-0.46931370,-0.33979310
-431.44548587,-0.47822510,-0.34873500
-431.12548587,-0.47822510,-0.34873500
-430.80548588,-0.47822510,-0.34873500
-430.48548588,-0.48713650,-0.35767690
-430.16548588,-0.48713650,-0.35767690
-429.84548588,-0.49607840,-0.35767690
-429.52548588,-0.49607840,-0.35767690
-429.20548589,-0.49607840,-0.35767690
-428.88548589,-0.49607840,-0.35767690
-428.56548589,-0.49607840,-0.35767690
-428.24548589,-0.50498980,-0.35767690
-427.92548589,-0.49607840,-0.35767690
-427.60548590,-0.49607840,-0.35767690
-427.28548590,-0.49607840,-0.35767690
-426.96548590,-0.50498980,-0.35767690
-426.64548590,-0.50498980,-0.35767690
-426.32548590,-0.51390120,-0.36661880
-426.00548591,-0.51390120,-0.36661880
-425.68548591,-0.51390120,-0.35767690
-425.36548591,-0.51390120,-0.36661880
-425.04548591,-0.51390120,-0.35767690
-424.72548591,-0.51390120,-0.35767690
-424.40548592,-0.50498980,-0.35767690
-424.08548592,-0.51390120,-0.35767690
-423.76548592,-0.51390120,-0.35767690
-423.44548592,-0.51390120,-0.35767690
-423.12548592,-0.49607840,-0.35767690
-422.80548593,-0.49607840,-0.34873500
-422.48548593,-0.51390120,-0.37556080
-422.16548593,-0.49607840,-0.34873500
-421.84548593,-0.49607840,-0.33979310
-421.52548593,-0.49607840,-0.34873500
-421.20548594,-0.49607840,-0.34873500
-420.88548594,-0.49607840,-0.33979310
-420.56548594,-0.48713650,-0.33979310
-420.24548594,-0.48713650,-0.33979310
-419.92548594,-0.47822510,-0.33085120
-419.60548594,-0.46931370,-0.33979310
-419.28548595,-0.46931370,-0.33085120
-418.96548595,-0.46931370,-0.33085120
-418.64548595,-0.46040220,-0.32190920
-418.32548595,-0.46040220,-0.32190920
-418.00548595,-0.46040220,-0.31296730
-417.68548596,-0.46040220,-0.31296730
-417.36548596,-0.44257940,-0.31296730
-417.04548596,-0.44257940,-0.29508350
-416.72548596,-0.44257940,-0.30402540
-416.40548596,-0.44257940,-0.30402540
-416.08548597,-0.43366800,-0.29508350
-415.76548597,-0.42475660,-0.28614150
-415.44548597,-0.42475660,-0.28614150
-415.12548597,-0.41584520,-0.27719960
-414.80548597,-0.41584520,-0.27719960
-414.48548598,-0.40693380,-0.27719960
-414.16548598,-0.40693380,-0.26825770
-413.84548598,-0.38911100,-0.26825770
-413.52548598,-0.38016910,-0.25931580
-413.20548598,-0.37125770,-0.25037380
-412.88548599,-0.36234630,-0.24143190
-412.56548599,-0.36234630,-0.24143190
-412.24548599,-0.35343490,-0.23249000
-411.92548599,-0.34452350,-0.23249000
-411.60548599,-0.33561210,-0.22354810
-411.28548600,-0.32670070,-0.21460620
