Time,Channel A,Channel B
(us),(V),(V)

-500.17115427,-0.21973330,-0.14307080
-499.85115427,-0.01470992,0.00894192
-499.53115428,0.12787260,0.11618400
-499.21115428,0.24375130,0.18771930
-498.89115428,0.33289590,0.25031280
-498.57115428,0.38636430,0.29502240
-498.25115428,0.42204050,0.32184820
-497.93115429,0.43095190,0.33973210
-497.61115429,0.45768610,0.34867400
-497.29115429,0.45768610,0.34867400
-496.97115429,0.46659750,0.35761590
-496.65115429,0.46659750,0.35761590
-496.33115430,0.46659750,0.35761590
-496.01115430,0.46659750,0.35761590
-495.69115430,0.46659750,0.35761590
-495.37115430,0.46659750,0.35761590
-495.05115430,0.46659750,0.35761590
-494.73115430,0.46659750,0.34867400
-494.41115431,0.46659750,0.36655780
-494.09115431,0.46659750,0.35761590
-493.77115431,0.46659750,0.36655780
-493.45115431,0.46659750,0.36655780
-493.13115431,0.46659750,0.36655780
-492.81115432,0.46659750,0.35761590
-492.49115432,0.46659750,0.36655780
-492.17115432,0.46659750,0.35761590
-491.85115432,0.46659750,0.35761590
-491.53115432,0.46659750,0.36655780
-491.21115433,0.46659750,0.36655780
-490.89115433,0.46659750,0.35761590
-490.57115433,0.46659750,0.35761590
-490.25115433,0.46659750,0.35761590
-489.93115433,0.46659750,0.35761590
-489.61115434,0.46659750,0.35761590
-489.29115434,0.46659750,0.35761590
-488.97115434,0.46659750,0.35761590
-488.65115434,0.46659750,0.35761590
-488.33115434,0.46659750,0.35761590
-488.01115435,0.46659750,0.34867400
-487.69115435,0.46659750,0.35761590
-487.37115435,0.46659750,0.34867400
-487.05115435,0.46659750,0.35761590
-486.73115435,0.46659750,0.34867400
-486.41115436,0.46659750,0.34867400
-486.09115436,0.46659750,0.35761590
-485.77115436,0.46659750,0.34867400
-485.45115436,0.46659750,0.34867400
-485.13115436,0.46659750,0.34867400
-484.81115437,0.46659750,0.34867400
-484.49115437,0.46659750,0.34867400
-484.17115437,0.46659750,0.34867400
-483.85115437,0.46659750,0.34867400
-483.53115437,0.46659750,0.33973210
-483.21115437,0.46659750,0.34867400
-482.89115438,0.46659750,0.34867400
-482.57115438,0.46659750,0.34867400
-482.25115438,0.46659750,0.34867400
-481.93115438,0.46659750,0.33973210
-481.61115438,0.46659750,0.33973210
-481.29115439,0.46659750,0.33973210
-480.97115439,0.46659750,0.33973210
-480.65115439,0.46659750,0.33973210
-480.33115439,0.46659750,0.33973210
-480.01115439,0.46659750,0.33973210
-479.69115440,0.46659750,0.33973210
-479.37115440,0.46659750,0.33973210
-479.05115440,0.46659750,0.33973210
-478.73115440,0.46659750,0.33973210
-478.41115440,0.46659750,0.33973210
-478.09115441,0.46659750,0.33973210
-477.77115441,0.46659750,0.33973210
-477.45115441,0.46659750,0.33973210
-477.13115441,0.46659750,0.33973210
-476.81115441,0.46659750,0.33973210
-476.49115442,0.46659750,0.33973210
-476.17115442,0.46659750,0.33973210
-475.85115442,0.46659750,0.33973210
-475.53115442,0.46659750,0.33973210
-475.21115442,0.46659750,0.33079010
-474.89115443,0.46659750,0.33079010
-474.57115443,0.46659750,0.33079010
-474.25115443,0.46659750,0.33079010
-473.93115443,0.46659750,0.33079010
-473.61115443,0.46659750,0.33079010
-473.29115444,0.46659750,0.33079010
-472.97115444,0.46659750,0.33079010
-472.65115444,0.46659750,0.33079010
-472.33115444,0.46659750,0.33079010
-472.01115444,0.46659750,0.33079010
-471.69115444,0.46659750,0.33079010
-471.37115445,0.46659750,0.33079010
-471.05115445,0.46659750,0.33079010
-470.73115445,0.46659750,0.33079010
-470.41115445,0.46659750,0.33079010
-470.09115445,0.46659750,0.33079010
-469.77115446,0.46659750,0.32184820
-469.45115446,0.46659750,0.32184820
-469.13115446,0.46659750,0.32184820
-468.81115446,0.46659750,0.31290630
-468.49115446,0.46659750,0.32184820
-468.17115447,0.46659750,0.32184820
-467.85115447,0.46659750,0.32184820
-467.53115447,0.46659750,0.31290630
-467.21115447,0.46659750,0.32184820
-466.89115447,0.46659750,0.31290630
-466.57115448,0.46659750,0.32184820
-466.25115448,0.46659750,0.31290630
-465.93115448,0.46659750,0.32184820
-465.61115448,0.46659750,0.31290630
-465.29115448,0.46659750,0.31290630
-464.97115449,0.46659750,0.31290630
-464.65115449,0.46659750,0.31290630
-464.33115449,0.46659750,0.31290630
-464.01115449,0.46659750,0.32184820
-463.69115449,0.46659750,0.31290630
-463.37115450,0.46659750,0.31290630
-463.05115450,0.46659750,0.31290630
-462.73115450,0.46659750,0.31290630
-462.41115450,0.46659750,0.31290630
-462.09115450,0.46659750,0.30396430
-461.77115451,0.46659750,0.31290630
-461.45115451,0.46659750,0.31290630
-461.13115451,0.46659750,0.30396430
-460.81115451,0.46659750,0.31290630
-460.49115451,0.46659750,0.30396430
-460.17115451,0.46659750,0.30396430
-459.85115452,0.46659750,0.30396430
-459.53115452,0.46659750,0.30396430
-459.21115452,0.46659750,0.30396430
-458.89115452,0.46659750,0.30396430
-458.57115452,0.46659750,0.30396430
-458.25115453,0.46659750,0.30396430
-457.93115453,0.46659750,0.30396430
-457.61115453,0.46659750,0.30396430
-457.29115453,0.46659750,0.30396430
-456.97115453,0.46659750,0.30396430
-456.65115454,0.46659750,0.30396430
-456.33115454,0.46659750,0.30396430
-456.01115454,0.46659750,0.30396430
-455.69115454,0.46659750,0.30396430
-455.37115454,0.46659750,0.30396430
-455.05115455,0.46659750,0.30396430
-454.73115455,0.46659750,0.30396430
-454.41115455,0.46659750,0.30396430
-454.09115455,0.46659750,0.29502240
-453.77115455,0.46659750,0.30396430
-453.45115456,0.46659750,0.30396430
-453.13115456,0.46659750,0.30396430
-452.81115456,0.46659750,0.29502240
-452.49115456,0.46659750,0.29502240
-452.17115456,0.46659750,0.29502240
-451.85115457,0.46659750,0.29502240
-451.53115457,0.46659750,0.29502240
-451.21115457,0.46659750,0.29502240
-450.89115457,0.46659750,0.29502240
-450.57115457,0.19919430,0.14300970
-450.25115458,-0.08603168,-0.06259346
-449.93115458,-0.29996640,-0.20566420
-449.61115458,-0.41584520,-0.29508350
-449.29115458,-0.46040220,-0.33979310
-448.97115458,-0.49607840,-0.35767690
-448.65115458,-0.50498980,-0.36661880
-448.33115459,-0.50498980,-0.37556080
-448.01115459,-0.50498980,-0.37556080
-447.69115459,-0.50498980,-0.37556080
-447.37115459,-0.51390120,-0.37556080
-447.05115459,-0.50498980,-0.37556080
-446.73115460,-0.50498980,-0.38450270
-446.41115460,-0.50498980,-0.37556080
-446.09115460,-0.51390120,-0.37556080
-445.77115460,-0.50498980,-0.37556080
-445.45115460,-0.51390120,-0.37556080
-445.13115461,-0.50498980,-0.37556080
-444.81115461,-0.50498980,-0.37556080
-444.49115461,-0.50498980,-0.37556080
-444.17115461,-0.50498980,-0.37556080
-443.85115461,-0.50498980,-0.37556080
-443.53115462,-0.50498980,-0.37556080
-443.21115462,-0.50498980,-0.37556080
-442.89115462,-0.50498980,-0.37556080
-442.57115462,-0.50498980,-0.37556080
-442.25115462,-0.50498980,-0.37556080
-441.93115463,-0.51390120,-0.37556080
-441.61115463,-0.50498980,-0.37556080
-441.29115463,-0.51390120,-0.37556080
-440.97115463,-0.51390120,-0.37556080
-440.65115463,-0.51390120,-0.37556080
-440.33115464,-0.51390120,-0.37556080
-440.01115464,-0.51390120,-0.37556080
-439.69115464,-0.50498980,-0.37556080
-439.37115464,-0.51390120,-0.37556080
-439.05115464,-0.50498980,-0.37556080
-438.73115465,-0.50498980,-0.37556080
-438.41115465,-0.51390120,-0.37556080
-438.09115465,-0.50498980,-0.37556080
-437.77115465,-0.51390120,-0.36661880
-437.45115465,-0.49607840,-0.35767690
-437.13115465,-0.51390120,-0.37556080
-436.81115466,-0.51390120,-0.37556080
-436.49115466,-0.50498980,-0.36661880
-436.17115466,-0.50498980,-0.35767690
-435.85115466,-0.51390120,-0.36661880
-435.53115466,-0.51390120,-0.36661880
-435.21115467,-0.51390120,-0.37556080
-434.89115467,-0.50498980,-0.36661880
-434.57115467,-0.51390120,-0.36661880
-434.25115467,-0.50498980,-0.36661880
-433.93115467,-0.50498980,-0.35767690
-433.61115468,-0.49607840,-0.35767690
-433.29115468,-0.51390120,-0.35767690
-432.97115468,-0.50498980,-0.36661880
-432.65115468,-0.51390120,-0.36661880
-432.33115468,-0.51390120,-0.36661880
-432.01115469,-0.51390120,-0.36661880
-431.69115469,-0.51390120,-0.36661880
-431.37115469,-0.50498980,-0.35767690
-431.05115469,-0.51390120,-0.35767690
-430.73115469,-0.51390120,-0.35767690
-430.41115470,-0.50498980,-0.35767690
-430.09115470,-0.50498980,-0.35767690
-429.77115470,-0.51390120,-0.35767690
-429.45115470,-0.51390120,-0.35767690
-429.13115470,-0.51390120,-0.35767690
-428.81115471,-0.51390120,-0.35767690
-428.49115471,-0.50498980,-0.35767690
-428.17115471,-0.51390120,-0.35767690
-427.85115471,-0.50498980,-0.35767690
-427.53115471,-0.51390120,-0.34873500
-427.21115472,-0.50498980,-0.35767690
-426.89115472,-0.51390120,-0.35767690
-426.57115472,-0.51390120,-0.35767690
-426.25115472,-0.51390120,-0.35767690
-425.93115472,-0.49607840,-0.33979310
-425.61115472,-0.51390120,-0.34873500
-425.29115473,-0.51390120,-0.34873500
-424.97115473,-0.51390120,-0.34873500
-424.65115473,-0.51390120,-0.34873500
-424.33115473,-0.51390120,-0.34873500
-424.01115473,-0.51390120,-0.34873500
-423.69115474,-0.51390120,-0.34873500
-423.37115474,-0.51390120,-0.34873500
-423.05115474,-0.50498980,-0.33979310
-422.73115474,-0.51390120,-0.34873500
-422.41115474,-0.50498980,-0.34873500
-422.09115475,-0.50498980,-0.34873500
-421.77115475,-0.51390120,-0.34873500
-421.45115475,-0.51390120,-0.34873500
-421.13115475,-0.51390120,-0.34873500
-420.81115475,-0.50498980,-0.33979310
-420.49115476,-0.51390120,-0.34873500
-420.17115476,-0.50498980,-0.33979310
-419.85115476,-0.50498980,-0.33979310
-419.53115476,-0.51390120,-0.33979310
-419.21115476,-0.51390120,-0.33979310
-418.89115477,-0.50498980,-0.33979310
-418.57115477,-0.51390120,-0.33979310
-418.25115477,-0.51390120,-0.33979310
-417.93115477,-0.51390120,-0.33979310
-417.61115477,-0.50498980,-0.33979310
-417.29115478,-0.51390120,-0.33979310
-416.97115478,-0.51390120,-0.33979310
-416.65115478,-0.51390120,-0.33979310
-416.33115478,-0.51390120,-0.33979310
-416.01115478,-0.51390120,-0.33979310
-415.69115479,-0.50498980,-0.33979310
-415.37115479,-0.50498980,-0.33979310
-415.05115479,-0.51390120,-0.33979310
-414.73115479,-0.51390120,-0.33979310
-414.41115479,-0.51390120,-0.33085120
-414.09115479,-0.51390120,-0.33085120
-413.77115480,-0.51390120,-0.33979310
-413.45115480,-0.50498980,-0.33085120
-413.13115480,-0.51390120,-0.33979310
-412.81115480,-0.51390120,-0.33085120
-412.49115480,-0.51390120,-0.33085120
-412.17115481,-0.50498980,-0.33085120
-411.85115481,-0.51390120,-0.33085120
-411.53115481,-0.51390120,-0.33085120
-411.21115481,-0.51390120,-0.33085120
