Time,Channel A,Channel B
(ms),(V),(mV)

-10.00525802,-0.49607840,-8.08740400
-10.00013802,0.01202429,-5.82598400
-9.99501802,0.47550890,-2.66274000
-9.98989802,0.47550890,-1.30619200
-9.98477802,0.48442030,-0.40131840
-9.97965802,0.47550890,0.95370340
-9.97453802,0.48442030,2.30872500
-9.96941802,0.48442030,3.66527300
-9.96429802,0.48442030,4.11694700
-9.95917802,0.48442030,5.47349500
-9.95405802,0.48442030,6.37836800
-9.94893802,0.48442030,6.37836800
-9.94381802,0.48442030,6.83004200
-9.93869802,0.47550890,7.28171600
-9.93357802,0.48442030,7.73339000
-9.92845802,0.48442030,8.18659000
-9.92333802,0.48442030,8.18659000
-9.91821802,0.48442030,9.08993800
-9.91309802,0.48442030,8.63826400
-9.90797802,0.48442030,9.54161200
-9.90285802,0.48442030,9.08993800
-9.89773802,0.48442030,8.63826400
-9.89261802,0.48442030,8.63826400
-9.88749802,0.48442030,9.54161200
-9.88237802,0.48442030,9.08993800
-9.87725802,0.48442030,9.54161200
-9.87213802,0.48442030,9.99481200
-9.86701802,0.48442030,9.99481200
-9.86189802,0.48442030,9.54161200
-9.85677802,0.48442030,9.54161200
-9.85165802,0.48442030,9.08993800
-9.84653802,0.48442030,9.54161200
-9.84141802,0.48442030,9.54161200
-9.83629802,0.48442030,9.54161200
-9.83117802,0.48442030,9.54161200
-9.82605802,0.48442030,9.99481200
-9.82093802,0.48442030,9.54161200
-9.81581802,0.48442030,9.08993800
-9.81069802,0.48442030,9.54161200
-9.80557802,0.48442030,9.54161200
-9.80045802,0.48442030,9.99481200
-9.79533803,0.47550890,9.08993800
-9.79021803,0.48442030,9.54161200
-9.78509803,0.48442030,9.54161200
-9.77997803,0.48442030,9.54161200
-9.77485803,0.48442030,9.54161200
-9.76973803,0.48442030,9.54161200
-9.76461803,0.48442030,8.63826400
-9.75949803,0.48442030,8.63826400
-9.75437803,0.48442030,9.08993800
-9.74925803,0.48442030,9.08993800
-9.74413803,0.48442030,9.08993800
-9.73901803,0.48442030,9.54161200
-9.73389803,0.48442030,9.08993800
-9.72877803,0.48442030,9.54161200
-9.72365803,0.48442030,8.18659000
-9.71853803,0.48442030,9.54161200
-9.71341803,0.48442030,8.63826400
-9.70829803,0.48442030,9.54161200
-9.70317803,0.48442030,9.54161200
-9.69805803,0.48442030,9.54161200
-9.69293803,0.48442030,9.08993800
-9.68781803,0.48442030,9.54161200
-9.68269803,0.48442030,9.54161200
-9.67757803,0.48442030,9.54161200
-9.67245803,0.48442030,9.99481200
-9.66733803,0.48442030,9.08993800
-9.66221803,0.48442030,9.08993800
-9.65709803,0.48442030,8.63826400
-9.65197803,0.48442030,9.99481200
-9.64685803,0.48442030,9.08993800
-9.64173803,0.48442030,8.63826400
-9.63661803,0.48442030,8.18659000
-9.63149803,0.48442030,8.63826400
-9.62637803,0.48442030,8.63826400
-9.62125803,0.48442030,8.18659000
-9.61613803,0.48442030,8.18659000
-9.61101803,0.48442030,9.08993800
-9.60589803,0.48442030,8.18659000
-9.60077803,0.48442030,9.54161200
-9.59565803,0.48442030,8.63826400
-9.59053803,0.48442030,8.63826400
-9.58541803,0.48442030,9.08993800
-9.58029803,0.48442030,8.63826400
-9.57517803,0.48442030,8.63826400
-9.57005803,0.48442030,8.63826400
-9.56493803,0.48442030,8.63826400
-9.55981803,0.48442030,9.08993800
-9.55469803,0.48442030,8.63826400
-9.54957803,0.48442030,8.18659000
-9.54445803,0.48442030,8.18659000
-9.53933803,0.48442030,8.63826400
-9.53421803,0.48442030,8.63826400
-9.52909803,0.48442030,8.18659000
-9.52397803,0.48442030,8.63826400
-9.51885803,0.48442030,8.18659000
-9.51373803,0.48442030,8.63826400
-9.50861803,0.48442030,8.18659000
-9.50349803,0.48442030,8.63826400
-9.49837803,0.48442030,8.18659000
-9.49325803,0.48442030,8.63826400
-9.48813803,0.48442030,8.18659000
-9.48301803,0.48442030,8.18659000
-9.47789803,0.48442030,8.18659000
-9.47277803,0.48442030,8.18659000
-9.46765803,0.48442030,8.18659000
-9.46253803,0.48442030,7.28171600
-9.45741803,0.48442030,8.18659000
-9.45229803,0.48442030,8.18659000
-9.44717803,0.48442030,8.18659000
-9.44205803,0.48442030,8.18659000
-9.43693803,0.48442030,7.73339000
-9.43181803,0.47550890,8.18659000
-9.42669803,0.48442030,8.18659000
-9.42157803,0.48442030,8.18659000
-9.41645803,0.48442030,8.18659000
-9.41133803,0.48442030,8.18659000
-9.40621803,0.48442030,7.73339000
-9.40109803,0.48442030,7.73339000
-9.39597803,0.48442030,8.18659000
-9.39085803,0.48442030,8.18659000
-9.38573803,0.48442030,8.18659000
-9.38061803,0.48442030,7.73339000
-9.37549803,0.48442030,7.73339000
-9.37037803,0.48442030,7.73339000
-9.36525803,0.48442030,7.28171600
-9.36013803,0.47550890,7.73339000
-9.35501803,0.48442030,8.18659000
-9.34989803,0.48442030,8.18659000
-9.34477803,0.48442030,7.73339000
-9.33965803,0.48442030,7.73339000
-9.33453803,0.48442030,7.73339000
-9.32941803,0.48442030,7.28171600
-9.32429803,0.48442030,7.28171600
-9.31917803,0.47550890,7.73339000
-9.31405803,0.48442030,7.73339000
-9.30893803,0.48442030,7.73339000
-9.30381803,0.48442030,7.73339000
-9.29869803,0.48442030,7.73339000
-9.29357803,0.48442030,7.73339000
-9.28845803,0.48442030,7.73339000
-9.28333803,0.48442030,7.73339000
-9.27821803,0.48442030,6.37836800
-9.27309803,0.48442030,7.28171600
-9.26797803,0.48442030,7.73339000
-9.26285803,0.48442030,7.73339000
-9.25773803,0.48442030,7.73339000
-9.25261803,0.48442030,7.28171600
-9.24749803,0.48442030,7.28171600
-9.24237803,0.48442030,7.73339000
-9.23725803,0.48442030,7.73339000
-9.23213803,0.48442030,7.73339000
-9.22701803,0.48442030,7.73339000
-9.22189803,0.48442030,7.28171600
-9.21677803,0.48442030,7.73339000
-9.21165803,0.48442030,7.28171600
-9.20653803,0.49333170,6.37836800
-9.20141803,0.48442030,6.83004200
-9.19629803,0.48442030,7.28171600
-9.19117803,0.48442030,7.28171600
-9.18605803,0.48442030,7.28171600
-9.18093803,0.48442030,7.28171600
-9.17581803,0.48442030,7.28171600
-9.17069803,0.48442030,6.83004200
-9.16557803,0.48442030,7.28171600
-9.16045803,0.48442030,6.83004200
-9.15533803,0.48442030,7.28171600
-9.15021803,0.48442030,7.28171600
-9.14509803,0.48442030,7.28171600
-9.13997803,0.48442030,7.28171600
-9.13485803,0.48442030,7.28171600
-9.12973803,0.48442030,6.83004200
-9.12461803,0.48442030,6.83004200
-9.11949803,0.48442030,6.83004200
-9.11437803,0.48442030,6.83004200
-9.10925803,0.48442030,7.28171600
-9.10413803,0.48442030,6.83004200
-9.09901803,0.48442030,6.37836800
-9.09389803,0.48442030,7.28171600
-9.08877803,0.48442030,5.92516900
-9.08365803,0.48442030,6.83004200
-9.07853803,0.48442030,6.83004200
-9.07341803,0.48442030,6.37836800
-9.06829803,0.48442030,6.37836800
-9.06317803,0.48442030,6.37836800
-9.05805803,0.48442030,7.28171600
-9.05293803,0.48442030,6.37836800
-9.04781803,0.48442030,6.37836800
-9.04269803,0.48442030,6.83004200
-9.03757803,0.48442030,6.37836800
-9.03245803,0.48442030,6.37836800
-9.02733803,0.48442030,6.37836800
-9.02221803,0.48442030,6.37836800
-9.01709803,0.48442030,6.37836800
-9.01197803,0.48442030,6.37836800
-9.00685803,0.48442030,6.37836800
-9.00173803,0.48442030,6.37836800
-8.99661803,-0.49607840,1.40537700
-8.99149803,-0.49607840,0.05035554
-8.98637803,-0.49607840,-1.30619200
