Time,Channel A,Channel B
(ms),(V),(mV)

-10.00703033,-0.49607840,-8.53907900
-10.00191033,-0.49607840,-8.08740400
-9.99679033,0.47550890,-3.56608800
-9.99167033,0.48442030,-2.20954000
-9.98655033,0.48442030,-1.30619200
-9.98143033,0.47550890,-0.40131840
-9.97631033,0.48442030,1.85705100
-9.97119033,0.47550890,2.76192500
-9.96607033,0.47550890,4.11694700
-9.96095033,0.48442030,5.02182100
-9.95583033,0.48442030,6.37836800
-9.95071033,0.48442030,5.47349500
-9.94559033,0.48442030,6.83004200
-9.94047033,0.48442030,7.28171600
-9.93535033,0.48442030,7.73339000
-9.93023033,0.48442030,8.18659000
-9.92511033,0.47550890,7.73339000
-9.91999033,0.48442030,8.63826400
-9.91487033,0.48442030,8.63826400
-9.90975033,0.48442030,8.18659000
-9.90463033,0.48442030,8.63826400
-9.89951033,0.48442030,8.63826400
-9.89439033,0.47550890,8.63826400
-9.88927033,0.48442030,9.08993800
-9.88415033,0.48442030,9.08993800
-9.87903033,0.48442030,9.08993800
-9.87391033,0.48442030,9.08993800
-9.86879033,0.48442030,9.08993800
-9.86367033,0.48442030,9.08993800
-9.85855033,0.48442030,9.54161200
-9.85343033,0.48442030,9.08993800
-9.84831033,0.48442030,8.63826400
-9.84319033,0.48442030,9.54161200
-9.83807033,0.48442030,9.54161200
-9.83295033,0.48442030,9.99481200
-9.82783033,0.48442030,9.54161200
-9.82271033,0.48442030,9.08993800
-9.81759033,0.48442030,9.08993800
-9.81247033,0.48442030,9.54161200
-9.80735033,0.48442030,9.08993800
-9.80223033,0.48442030,9.54161200
-9.79711033,0.48442030,9.08993800
-9.79199033,0.48442030,9.54161200
-9.78687033,0.48442030,9.08993800
-9.78175033,0.48442030,9.08993800
-9.77663033,0.48442030,9.08993800
-9.77151033,0.48442030,9.54161200
-9.76639033,0.48442030,9.54161200
-9.76127033,0.48442030,8.63826400
-9.75615033,0.48442030,9.54161200
-9.75103033,0.48442030,8.18659000
-9.74591033,0.48442030,9.54161200
-9.74079033,0.48442030,8.63826400
-9.73567033,0.48442030,9.08993800
-9.73055033,0.48442030,8.63826400
-9.72543033,0.48442030,9.08993800
-9.72031033,0.48442030,8.63826400
-9.71519033,0.48442030,9.08993800
-9.71007033,0.48442030,9.08993800
-9.70495033,0.48442030,9.08993800
-9.69983033,0.48442030,9.08993800
-9.69471033,0.48442030,8.63826400
-9.68959033,0.48442030,8.63826400
-9.68447033,0.48442030,9.54161200
-9.67935033,0.48442030,7.73339000
-9.67423033,0.48442030,8.63826400
-9.66911033,0.48442030,8.63826400
-9.66399033,0.48442030,9.08993800
-9.65887033,0.48442030,8.63826400
-9.65375033,0.48442030,8.63826400
-9.64863033,0.47550890,8.18659000
-9.64351033,0.48442030,8.63826400
-9.63839033,0.48442030,8.18659000
-9.63327033,0.48442030,8.63826400
-9.62815033,0.48442030,8.18659000
-9.62303033,0.48442030,8.63826400
-9.61791033,0.48442030,8.63826400
-9.61279033,0.48442030,8.18659000
-9.60767033,0.49333170,10.89816000
-9.60255033,0.48442030,8.18659000
-9.59743033,0.48442030,8.63826400
-9.59231033,0.48442030,8.18659000
-9.58719033,0.48442030,8.63826400
-9.58207033,0.48442030,8.18659000
-9.57695033,0.48442030,7.73339000
-9.57183033,0.48442030,8.18659000
-9.56671033,0.48442030,8.18659000
-9.56159033,0.48442030,8.63826400
-9.55647033,0.48442030,8.18659000
-9.55135033,0.48442030,8.18659000
-9.54623033,0.48442030,8.18659000
-9.54111033,0.48442030,8.18659000
-9.53599033,0.48442030,8.18659000
-9.53087033,0.48442030,8.18659000
-9.52575033,0.48442030,8.18659000
-9.52063033,0.48442030,8.18659000
-9.51551033,0.48442030,8.18659000
-9.51039033,0.48442030,8.18659000
-9.50527033,0.48442030,8.18659000
-9.50015033,0.48442030,9.08993800
-9.49503033,0.48442030,8.18659000
-9.48991033,0.48442030,8.18659000
-9.48479033,0.48442030,7.73339000
-9.47967033,0.48442030,8.18659000
-9.47455033,0.48442030,8.18659000
-9.46943033,0.48442030,7.73339000
-9.46431033,0.48442030,8.18659000
-9.45919033,0.47550890,8.18659000
-9.45407033,0.48442030,7.73339000
-9.44895033,0.48442030,8.18659000
-9.44383033,0.48442030,7.28171600
-9.43871033,0.48442030,7.73339000
-9.43359033,0.48442030,7.73339000
-9.42847033,0.48442030,8.18659000
-9.42335033,0.48442030,7.73339000
-9.41823033,0.48442030,7.73339000
-9.41311033,0.48442030,7.73339000
-9.40799033,0.48442030,7.73339000
-9.40287033,0.48442030,7.28171600
-9.39775033,0.48442030,7.73339000
-9.39263033,0.48442030,7.73339000
-9.38751033,0.48442030,7.73339000
-9.38239033,0.48442030,7.28171600
-9.37727033,0.48442030,7.28171600
-9.37215033,0.48442030,7.73339000
-9.36703033,0.48442030,7.28171600
-9.36191033,0.48442030,7.28171600
-9.35679033,0.48442030,7.28171600
-9.35167033,0.48442030,7.28171600
-9.34655033,0.48442030,7.28171600
-9.34143033,0.48442030,7.73339000
-9.33631033,0.48442030,7.28171600
-9.33119033,0.48442030,6.83004200
-9.32607033,0.48442030,7.28171600
-9.32095033,0.48442030,7.28171600
-9.31583033,0.48442030,7.28171600
-9.31071033,0.48442030,7.73339000
-9.30559033,0.48442030,6.37836800
-9.30047033,0.48442030,7.28171600
-9.29535033,0.48442030,7.28171600
-9.29023033,0.48442030,7.28171600
-9.28511033,0.48442030,6.37836800
-9.27999034,0.48442030,7.28171600
-9.27487034,0.48442030,6.83004200
-9.26975034,0.48442030,6.37836800
-9.26463034,0.48442030,7.28171600
-9.25951034,0.48442030,6.83004200
-9.25439034,0.48442030,6.37836800
-9.24927034,0.48442030,6.83004200
-9.24415034,0.48442030,6.83004200
-9.23903034,0.48442030,7.28171600
-9.23391034,0.49333170,9.08993800
-9.22879034,0.48442030,7.28171600
-9.22367034,0.48442030,6.83004200
-9.21855034,0.48442030,6.37836800
-9.21343034,0.48442030,7.28171600
-9.20831034,0.48442030,6.37836800
-9.20319034,0.48442030,7.73339000
-9.19807034,0.48442030,6.37836800
-9.19295034,0.48442030,6.83004200
-9.18783034,0.48442030,6.83004200
-9.18271034,0.48442030,6.83004200
-9.17759034,0.48442030,6.37836800
-9.17247034,0.48442030,6.37836800
-9.16735034,0.48442030,6.83004200
-9.16223034,0.48442030,7.28171600
-9.15711034,0.48442030,6.37836800
-9.15199034,0.48442030,6.83004200
-9.14687034,0.48442030,6.37836800
-9.14175034,0.48442030,6.83004200
-9.13663034,0.48442030,6.37836800
-9.13151034,0.48442030,6.37836800
-9.12639034,0.48442030,6.37836800
-9.12127034,0.48442030,6.37836800
-9.11615034,0.48442030,6.37836800
-9.11103034,0.48442030,6.37836800
-9.10591034,0.48442030,6.37836800
-9.10079034,0.48442030,6.37836800
-9.09567034,0.48442030,6.83004200
-9.09055034,0.48442030,6.37836800
-9.08543034,0.48442030,5.92516900
-9.08031034,0.48442030,7.28171600
-9.07519034,0.48442030,6.37836800
-9.07007034,0.48442030,6.37836800
-9.06495034,0.48442030,6.83004200
-9.05983034,0.48442030,5.92516900
-9.05471034,0.48442030,6.37836800
-9.04959034,0.48442030,5.92516900
-9.04447034,0.48442030,5.92516900
-9.03935034,0.48442030,6.37836800
-9.03423034,0.48442030,5.92516900
-9.02911034,0.48442030,5.92516900
-9.02399034,0.48442030,5.47349500
-9.01887034,0.48442030,6.37836800
-9.01375034,0.48442030,5.92516900
-9.00863034,0.48442030,5.92516900
-9.00351034,0.48442030,5.92516900
-8.99839034,-0.46931370,0.95370340
-8.99327034,-0.49607840,0.50202950
-8.98815034,-0.49607840,-0.85451830
