Time,Channel A,Channel B
(ms),(V),(mV)

-10.00593603,-0.49607840,-8.08740400
-10.00081603,-0.06820887,-5.82598400
-9.99569603,0.48442030,-2.66274000
-9.99057603,0.48442030,-2.20954000
-9.98545603,0.48442030,0.05035554
-9.98033603,0.48442030,0.95370340
-9.97521603,0.48442030,2.30872500
-9.97009603,0.47550890,3.66527300
-9.96497603,0.48442030,5.02182100
-9.95985603,0.47550890,4.57014700
-9.95473603,0.48442030,6.37836800
-9.94961603,0.48442030,6.83004200
-9.94449603,0.48442030,7.28171600
-9.93937603,0.48442030,7.73339000
-9.93425603,0.48442030,8.18659000
-9.92913603,0.48442030,8.63826400
-9.92401603,0.48442030,8.18659000
-9.91889603,0.48442030,11.34983000
-9.91377603,0.48442030,8.63826400
-9.90865603,0.48442030,9.08993800
-9.90353603,0.48442030,9.54161200
-9.89841603,0.48442030,9.54161200
-9.89329603,0.48442030,9.99481200
-9.88817603,0.48442030,9.54161200
-9.88305603,0.48442030,9.54161200
-9.87793603,0.48442030,9.54161200
-9.87281603,0.48442030,9.54161200
-9.86769603,0.48442030,9.99481200
-9.86257603,0.48442030,9.54161200
-9.85745603,0.48442030,9.54161200
-9.85233603,0.48442030,9.99481200
-9.84721603,0.47550890,8.18659000
-9.84209603,0.48442030,9.54161200
-9.83697603,0.48442030,9.54161200
-9.83185603,0.48442030,9.54161200
-9.82673603,0.48442030,9.54161200
-9.82161603,0.48442030,9.54161200
-9.81649603,0.48442030,9.54161200
-9.81137603,0.48442030,9.54161200
-9.80625603,0.48442030,9.54161200
-9.80113603,0.48442030,9.54161200
-9.79601603,0.48442030,9.54161200
-9.79089603,0.48442030,9.54161200
-9.78577603,0.48442030,9.08993800
-9.78065603,0.48442030,9.54161200
-9.77553603,0.46659750,8.18659000
-9.77041603,0.48442030,9.54161200
-9.76529603,0.48442030,9.08993800
-9.76017603,0.48442030,9.54161200
-9.75505603,0.48442030,9.54161200
-9.74993603,0.48442030,8.63826400
-9.74481603,0.48442030,8.63826400
-9.73969603,0.48442030,9.08993800
-9.73457603,0.48442030,9.54161200
-9.72945603,0.47550890,9.54161200
-9.72433603,0.48442030,9.54161200
-9.71921603,0.48442030,9.08993800
-9.71409603,0.48442030,9.08993800
-9.70897603,0.48442030,9.54161200
-9.70385603,0.48442030,9.54161200
-9.69873603,0.48442030,9.08993800
-9.69361603,0.48442030,9.08993800
-9.68849603,0.48442030,9.08993800
-9.68337603,0.48442030,9.08993800
-9.67825603,0.48442030,8.63826400
-9.67313603,0.48442030,9.08993800
-9.66801603,0.48442030,9.08993800
-9.66289603,0.48442030,9.08993800
-9.65777603,0.48442030,9.54161200
-9.65265603,0.48442030,8.63826400
-9.64753603,0.48442030,9.08993800
-9.64241603,0.48442030,8.63826400
-9.63729603,0.48442030,9.08993800
-9.63217603,0.48442030,8.63826400
-9.62705603,0.48442030,9.54161200
-9.62193603,0.48442030,9.08993800
-9.61681603,0.48442030,8.63826400
-9.61169603,0.48442030,8.63826400
-9.60657603,0.48442030,8.18659000
-9.60145603,0.48442030,8.18659000
-9.59633603,0.48442030,9.08993800
-9.59121603,0.48442030,8.63826400
-9.58609603,0.48442030,9.54161200
-9.58097603,0.48442030,8.63826400
-9.57585603,0.48442030,8.63826400
-9.57073603,0.48442030,8.63826400
-9.56561603,0.48442030,8.63826400
-9.56049603,0.48442030,8.63826400
-9.55537603,0.48442030,8.18659000
-9.55025603,0.48442030,9.08993800
-9.54513603,0.48442030,8.63826400
-9.54001603,0.48442030,8.18659000
-9.53489603,0.48442030,8.63826400
-9.52977603,0.48442030,8.18659000
-9.52465603,0.48442030,8.18659000
-9.51953603,0.48442030,8.18659000
-9.51441603,0.48442030,8.18659000
-9.50929603,0.48442030,8.18659000
-9.50417603,0.48442030,8.18659000
-9.49905603,0.48442030,8.63826400
-9.49393603,0.48442030,7.73339000
-9.48881603,0.48442030,8.18659000
-9.48369603,0.48442030,8.18659000
-9.47857603,0.48442030,8.18659000
-9.47345603,0.48442030,9.99481200
-9.46833603,0.47550890,7.73339000
-9.46321603,0.48442030,7.73339000
-9.45809603,0.48442030,7.73339000
-9.45297603,0.48442030,8.18659000
-9.44785603,0.48442030,8.18659000
-9.44273603,0.48442030,8.18659000
-9.43761603,0.48442030,8.63826400
-9.43249603,0.48442030,8.18659000
-9.42737603,0.48442030,8.18659000
-9.42225603,0.48442030,8.63826400
-9.41713603,0.48442030,7.73339000
-9.41201603,0.48442030,8.18659000
-9.40689603,0.48442030,8.18659000
-9.40177603,0.48442030,5.92516900
-9.39665603,0.48442030,8.18659000
-9.39153603,0.48442030,8.18659000
-9.38641603,0.48442030,7.73339000
-9.38129603,0.48442030,8.18659000
-9.37617603,0.48442030,7.73339000
-9.37105603,0.48442030,8.18659000
-9.36593603,0.48442030,8.18659000
-9.36081603,0.48442030,8.18659000
-9.35569603,0.48442030,7.73339000
-9.35057603,0.48442030,8.18659000
-9.34545603,0.48442030,7.73339000
-9.34033603,0.48442030,7.73339000
-9.33521603,0.48442030,7.73339000
-9.33009603,0.47550890,5.92516900
-9.32497603,0.48442030,7.73339000
-9.31985603,0.48442030,7.73339000
-9.31473603,0.48442030,7.73339000
-9.30961603,0.48442030,7.73339000
-9.30449603,0.48442030,7.28171600
-9.29937603,0.48442030,7.28171600
-9.29425603,0.48442030,7.28171600
-9.28913603,0.48442030,7.73339000
-9.28401603,0.48442030,7.28171600
-9.27889603,0.48442030,7.73339000
-9.27377603,0.48442030,7.73339000
-9.26865603,0.48442030,7.28171600
-9.26353603,0.48442030,7.73339000
-9.25841603,0.48442030,5.47349500
-9.25329603,0.48442030,7.28171600
-9.24817603,0.48442030,7.73339000
-9.24305603,0.48442030,7.73339000
-9.23793603,0.48442030,7.73339000
-9.23281603,0.48442030,7.28171600
-9.22769603,0.48442030,6.83004200
-9.22257603,0.48442030,7.28171600
-9.21745603,0.48442030,7.28171600
-9.21233603,0.48442030,7.28171600
-9.20721603,0.48442030,7.73339000
-9.20209603,0.48442030,7.73339000
-9.19697603,0.48442030,6.83004200
-9.19185603,0.48442030,6.37836800
-9.18673603,0.48442030,6.83004200
-9.18161603,0.48442030,6.83004200
-9.17649603,0.48442030,7.28171600
-9.17137603,0.48442030,7.28171600
-9.16625603,0.48442030,7.28171600
-9.16113603,0.48442030,7.28171600
-9.15601603,0.48442030,6.37836800
-9.15089603,0.48442030,7.73339000
-9.14577603,0.48442030,6.83004200
-9.14065603,0.48442030,6.37836800
-9.13553603,0.48442030,7.28171600
-9.13041603,0.48442030,6.83004200
-9.12529603,0.48442030,7.28171600
-9.12017603,0.48442030,7.28171600
-9.11505603,0.48442030,7.73339000
-9.10993603,0.48442030,6.37836800
-9.10481603,0.48442030,7.28171600
-9.09969603,0.48442030,6.37836800
-9.09457603,0.48442030,6.83004200
-9.08945603,0.48442030,6.83004200
-9.08433603,0.48442030,6.37836800
-9.07921603,0.48442030,6.83004200
-9.07409603,0.48442030,6.37836800
-9.06897603,0.48442030,6.37836800
-9.06385603,0.48442030,6.83004200
-9.05873603,0.48442030,6.37836800
-9.05361603,0.48442030,6.37836800
-9.04849603,0.48442030,6.37836800
-9.04337603,0.48442030,6.83004200
-9.03825603,0.48442030,5.92516900
-9.03313603,0.48442030,6.37836800
-9.02801603,0.48442030,6.83004200
-9.02289603,0.48442030,6.37836800
-9.01777603,0.48442030,6.37836800
-9.01265603,0.48442030,6.37836800
-9.00753603,0.48442030,6.83004200
-9.00241603,0.48442030,6.37836800
-8.99729603,-0.49607840,0.95370340
-8.99217603,-0.49607840,0.50202950
-8.98705603,-0.49607840,-1.30619200
