Time,Channel A,Channel B
(ms),(V),(mV)

-10.00927854,-0.49607840,-7.63420500
-10.00415854,-0.49607840,-8.53907900
-9.99903854,0.11896110,-5.37430900
-9.99391854,0.48442030,-3.11441400
-9.98879854,0.48442030,-2.20954000
-9.98367854,0.47550890,-0.40131840
-9.97855854,0.48442030,0.95370340
-9.97343854,0.48442030,1.40537700
-9.96831854,0.48442030,3.21359900
-9.96319854,0.48442030,4.57014700
-9.95807854,0.48442030,5.47349500
-9.95295854,0.47550890,5.92516900
-9.94783854,0.48442030,6.83004200
-9.94271854,0.47550890,6.37836800
-9.93759854,0.48442030,8.18659000
-9.93247854,0.48442030,7.73339000
-9.92735854,0.48442030,8.18659000
-9.92223854,0.48442030,8.18659000
-9.91711854,0.48442030,8.63826400
-9.91199854,0.47550890,9.08993800
-9.90687854,0.48442030,8.63826400
-9.90175854,0.48442030,8.63826400
-9.89663854,0.48442030,9.08993800
-9.89151854,0.48442030,9.08993800
-9.88639854,0.48442030,9.08993800
-9.88127854,0.48442030,9.08993800
-9.87615854,0.48442030,9.08993800
-9.87103854,0.48442030,9.54161200
-9.86591854,0.48442030,9.54161200
-9.86079854,0.48442030,9.08993800
-9.85567854,0.48442030,9.54161200
-9.85055854,0.48442030,9.54161200
-9.84543854,0.47550890,7.28171600
-9.84031854,0.48442030,9.54161200
-9.83519854,0.48442030,9.08993800
-9.83007854,0.48442030,9.54161200
-9.82495854,0.48442030,9.54161200
-9.81983854,0.48442030,9.08993800
-9.81471854,0.48442030,9.54161200
-9.80959854,0.48442030,9.08993800
-9.80447854,0.48442030,9.54161200
-9.79935854,0.48442030,9.08993800
-9.79423854,0.48442030,9.54161200
-9.78911854,0.48442030,9.08993800
-9.78399854,0.48442030,9.08993800
-9.77887854,0.48442030,9.54161200
-9.77375854,0.46659750,9.54161200
-9.76863854,0.47550890,9.08993800
-9.76351854,0.47550890,9.08993800
-9.75839854,0.48442030,9.08993800
-9.75327854,0.48442030,9.54161200
-9.74815854,0.48442030,9.08993800
-9.74303854,0.48442030,9.08993800
-9.73791854,0.47550890,9.08993800
-9.73279854,0.48442030,9.08993800
-9.72767855,0.48442030,9.08993800
-9.72255855,0.48442030,9.54161200
-9.71743855,0.48442030,9.54161200
-9.71231855,0.48442030,9.08993800
-9.70719855,0.48442030,9.54161200
-9.70207855,0.48442030,7.73339000
-9.69695855,0.48442030,8.63826400
-9.69183855,0.48442030,8.63826400
-9.68671855,0.48442030,8.63826400
-9.68159855,0.48442030,8.63826400
-9.67647855,0.48442030,9.08993800
-9.67135855,0.48442030,8.63826400
-9.66623855,0.48442030,9.08993800
-9.66111855,0.48442030,8.63826400
-9.65599855,0.48442030,8.63826400
-9.65087855,0.48442030,8.63826400
-9.64575855,0.48442030,8.63826400
-9.64063855,0.48442030,8.63826400
-9.63551855,0.48442030,8.63826400
-9.63039855,0.48442030,8.18659000
-9.62527855,0.48442030,8.18659000
-9.62015855,0.48442030,8.63826400
-9.61503855,0.48442030,8.18659000
-9.60991855,0.48442030,8.18659000
-9.60479855,0.48442030,8.63826400
-9.59967855,0.48442030,8.18659000
-9.59455855,0.48442030,8.63826400
-9.58943855,0.48442030,8.18659000
-9.58431855,0.48442030,8.63826400
-9.57919855,0.48442030,8.63826400
-9.57407855,0.48442030,8.18659000
-9.56895855,0.48442030,8.18659000
-9.56383855,0.48442030,8.18659000
-9.55871855,0.48442030,7.73339000
-9.55359855,0.48442030,8.18659000
-9.54847855,0.48442030,8.18659000
-9.54335855,0.48442030,8.18659000
-9.53823855,0.48442030,8.18659000
-9.53311855,0.48442030,8.18659000
-9.52799855,0.48442030,8.18659000
-9.52287855,0.48442030,8.18659000
-9.51775855,0.48442030,8.18659000
-9.51263855,0.48442030,7.73339000
-9.50751855,0.48442030,8.18659000
-9.50239855,0.48442030,7.73339000
-9.49727855,0.48442030,8.18659000
-9.49215855,0.48442030,7.73339000
-9.48703855,0.48442030,8.18659000
-9.48191855,0.47550890,7.73339000
-9.47679855,0.48442030,7.73339000
-9.47167855,0.48442030,8.18659000
-9.46655855,0.48442030,7.73339000
-9.46143855,0.48442030,8.18659000
-9.45631855,0.48442030,7.73339000
-9.45119855,0.48442030,8.18659000
-9.44607855,0.48442030,7.73339000
-9.44095855,0.48442030,8.18659000
-9.43583855,0.48442030,7.73339000
-9.43071855,0.48442030,7.73339000
-9.42559855,0.48442030,7.73339000
-9.42047855,0.48442030,8.18659000
-9.41535855,0.48442030,7.73339000
-9.41023855,0.48442030,7.73339000
-9.40511855,0.48442030,7.73339000
-9.39999855,0.48442030,8.18659000
-9.39487855,0.48442030,7.28171600
-9.38975855,0.48442030,7.73339000
-9.38463855,0.48442030,7.73339000
-9.37951855,0.48442030,7.73339000
-9.37439855,0.48442030,7.73339000
-9.36927855,0.48442030,7.73339000
-9.36415855,0.48442030,7.73339000
-9.35903855,0.48442030,7.28171600
-9.35391855,0.48442030,7.28171600
-9.34879855,0.48442030,7.28171600
-9.34367855,0.48442030,7.28171600
-9.33855855,0.48442030,7.28171600
-9.33343855,0.48442030,7.28171600
-9.32831855,0.49333170,10.89816000
-9.32319855,0.48442030,7.28171600
-9.31807855,0.48442030,7.28171600
-9.31295855,0.48442030,7.28171600
-9.30783855,0.48442030,7.28171600
-9.30271855,0.48442030,7.73339000
-9.29759855,0.48442030,6.83004200
-9.29247855,0.48442030,7.73339000
-9.28735855,0.48442030,7.28171600
-9.28223855,0.48442030,7.73339000
-9.27711855,0.48442030,7.28171600
-9.27199855,0.48442030,7.28171600
-9.26687855,0.48442030,7.28171600
-9.26175855,0.48442030,7.28171600
-9.25663855,0.48442030,4.57014700
-9.25151855,0.48442030,7.28171600
-9.24639855,0.48442030,6.83004200
-9.24127855,0.48442030,7.28171600
-9.23615855,0.48442030,6.83004200
-9.23103855,0.48442030,7.28171600
-9.22591855,0.48442030,6.83004200
-9.22079855,0.48442030,6.83004200
-9.21567855,0.48442030,7.28171600
-9.21055855,0.48442030,6.37836800
-9.20543855,0.48442030,6.83004200
-9.20031855,0.48442030,6.83004200
-9.19519855,0.48442030,6.83004200
-9.19007855,0.48442030,6.83004200
-9.18495855,0.48442030,6.83004200
-9.17983855,0.48442030,7.28171600
-9.17471855,0.48442030,6.83004200
-9.16959855,0.48442030,6.83004200
-9.16447855,0.48442030,7.28171600
-9.15935855,0.48442030,6.37836800
-9.15423855,0.48442030,6.37836800
-9.14911855,0.48442030,6.83004200
-9.14399855,0.48442030,6.37836800
-9.13887855,0.48442030,5.92516900
-9.13375855,0.48442030,7.28171600
-9.12863855,0.48442030,6.37836800
-9.12351855,0.48442030,5.92516900
-9.11839855,0.48442030,6.37836800
-9.11327855,0.48442030,6.37836800
-9.10815855,0.48442030,6.83004200
-9.10303855,0.48442030,6.37836800
-9.09791855,0.48442030,5.92516900
-9.09279855,0.48442030,6.37836800
-9.08767855,0.48442030,5.92516900
-9.08255855,0.48442030,6.37836800
-9.07743855,0.48442030,6.37836800
-9.07231855,0.48442030,6.37836800
-9.06719855,0.48442030,5.92516900
-9.06207855,0.48442030,6.37836800
-9.05695855,0.48442030,6.37836800
-9.05183855,0.48442030,5.92516900
-9.04671855,0.48442030,6.37836800
-9.04159855,0.48442030,6.37836800
-9.03647855,0.48442030,6.37836800
-9.03135855,0.48442030,6.37836800
-9.02623855,0.48442030,5.92516900
-9.02111855,0.48442030,5.47349500
-9.01599855,0.48442030,5.92516900
-9.01087855,0.48442030,5.92516900
-9.00575855,0.48442030,6.37836800
-9.00063855,0.48442030,5.92516900
-8.99551855,-0.49607840,1.40537700
-8.99039855,-0.49607840,-0.40131840
