Time,Channel A,Channel B
(ms),(V),(mV)

-10.00703219,-0.49607840,-8.08740400
-10.00191219,-0.49607840,-8.08740400
-9.99679219,0.46659750,-3.56608800
-9.99167219,0.48442030,-2.66274000
-9.98655219,0.48442030,-0.40131840
-9.98143219,0.48442030,0.50202950
-9.97631219,0.48442030,1.40537700
-9.97119219,0.47550890,2.76192500
-9.96607219,0.48442030,3.66527300
-9.96095219,0.48442030,5.02182100
-9.95583219,0.48442030,5.47349500
-9.95071219,0.48442030,6.37836800
-9.94559219,0.48442030,7.28171600
-9.94047219,0.48442030,7.73339000
-9.93535219,0.47550890,7.73339000
-9.93023219,0.48442030,7.73339000
-9.92511219,0.47550890,8.18659000
-9.91999219,0.48442030,9.08993800
-9.91487219,0.48442030,9.99481200
-9.90975219,0.48442030,9.08993800
-9.90463219,0.48442030,9.08993800
-9.89951219,0.48442030,9.54161200
-9.89439219,0.48442030,8.63826400
-9.88927219,0.47550890,9.08993800
-9.88415219,0.48442030,9.08993800
-9.87903219,0.48442030,9.54161200
-9.87391219,0.48442030,9.54161200
-9.86879219,0.48442030,9.54161200
-9.86367219,0.48442030,9.99481200
-9.85855219,0.48442030,9.54161200
-9.85343219,0.48442030,9.99481200
-9.84831219,0.48442030,9.99481200
-9.84319219,0.48442030,11.80303000
-9.83807219,0.48442030,9.08993800
-9.83295219,0.48442030,9.99481200
-9.82783219,0.48442030,9.54161200
-9.82271219,0.48442030,9.54161200
-9.81759219,0.48442030,9.99481200
-9.81247219,0.48442030,9.54161200
-9.80735219,0.48442030,9.54161200
-9.80223219,0.48442030,9.54161200
-9.79711219,0.48442030,9.54161200
-9.79199219,0.48442030,9.99481200
-9.78687219,0.48442030,9.54161200
-9.78175219,0.48442030,9.08993800
-9.77663219,0.48442030,9.54161200
-9.77151219,0.48442030,8.63826400
-9.76639219,0.48442030,9.54161200
-9.76127219,0.48442030,9.54161200
-9.75615219,0.48442030,9.08993800
-9.75103219,0.48442030,9.54161200
-9.74591219,0.48442030,9.54161200
-9.74079219,0.48442030,9.54161200
-9.73567219,0.48442030,9.08993800
-9.73055219,0.48442030,9.08993800
-9.72543219,0.48442030,9.08993800
-9.72031219,0.48442030,9.08993800
-9.71519220,0.48442030,9.54161200
-9.71007220,0.47550890,9.54161200
-9.70495220,0.48442030,9.08993800
-9.69983220,0.48442030,9.54161200
-9.69471220,0.48442030,8.63826400
-9.68959220,0.48442030,9.54161200
-9.68447220,0.48442030,9.08993800
-9.67935220,0.48442030,9.54161200
-9.67423220,0.48442030,9.08993800
-9.66911220,0.48442030,9.08993800
-9.66399220,0.48442030,9.54161200
-9.65887220,0.48442030,9.08993800
-9.65375220,0.48442030,8.63826400
-9.64863220,0.48442030,8.63826400
-9.64351220,0.48442030,9.08993800
-9.63839220,0.47550890,9.08993800
-9.63327220,0.48442030,9.08993800
-9.62815220,0.48442030,9.54161200
-9.62303220,0.48442030,8.63826400
-9.61791220,0.48442030,9.08993800
-9.61279220,0.48442030,8.63826400
-9.60767220,0.48442030,8.63826400
-9.60255220,0.48442030,9.54161200
-9.59743220,0.48442030,8.18659000
-9.59231220,0.48442030,8.63826400
-9.58719220,0.48442030,8.63826400
-9.58207220,0.48442030,8.63826400
-9.57695220,0.48442030,8.63826400
-9.57183220,0.48442030,8.63826400
-9.56671220,0.48442030,8.63826400
-9.56159220,0.48442030,8.18659000
-9.55647220,0.48442030,8.63826400
-9.55135220,0.48442030,8.63826400
-9.54623220,0.48442030,8.63826400
-9.54111220,0.48442030,8.18659000
-9.53599220,0.48442030,8.63826400
-9.53087220,0.48442030,8.63826400
-9.52575220,0.48442030,8.18659000
-9.52063220,0.48442030,8.63826400
-9.51551220,0.48442030,8.18659000
-9.51039220,0.48442030,8.18659000
-9.50527220,0.48442030,8.63826400
-9.50015220,0.48442030,8.18659000
-9.49503220,0.48442030,8.18659000
-9.48991220,0.48442030,8.63826400
-9.48479220,0.48442030,8.18659000
-9.47967220,0.48442030,9.08993800
-9.47455220,0.48442030,8.63826400
-9.46943220,0.48442030,9.08993800
-9.46431220,0.48442030,8.18659000
-9.45919220,0.48442030,8.18659000
-9.45407220,0.48442030,8.18659000
-9.44895220,0.48442030,7.73339000
-9.44383220,0.48442030,8.18659000
-9.43871220,0.48442030,7.73339000
-9.43359220,0.48442030,8.18659000
-9.42847220,0.48442030,8.18659000
-9.42335220,0.48442030,8.18659000
-9.41823220,0.48442030,8.18659000
-9.41311220,0.48442030,8.18659000
-9.40799220,0.48442030,8.18659000
-9.40287220,0.48442030,8.18659000
-9.39775220,0.48442030,9.54161200
-9.39263220,0.48442030,8.18659000
-9.38751220,0.48442030,8.18659000
-9.38239220,0.48442030,8.18659000
-9.37727220,0.48442030,7.73339000
-9.37215220,0.48442030,8.18659000
-9.36703220,0.48442030,8.18659000
-9.36191220,0.48442030,8.18659000
-9.35679220,0.48442030,8.18659000
-9.35167220,0.48442030,7.73339000
-9.34655220,0.48442030,7.73339000
-9.34143220,0.48442030,8.18659000
-9.33631220,0.48442030,8.18659000
-9.33119220,0.48442030,7.73339000
-9.32607220,0.47550890,6.83004200
-9.32095220,0.48442030,8.18659000
-9.31583220,0.48442030,7.73339000
-9.31071220,0.48442030,7.73339000
-9.30559220,0.48442030,7.73339000
-9.30047220,0.48442030,7.73339000
-9.29535220,0.48442030,7.73339000
-9.29023220,0.48442030,7.28171600
-9.28511220,0.48442030,7.73339000
-9.27999220,0.48442030,7.73339000
-9.27487220,0.48442030,7.73339000
-9.26975220,0.48442030,7.28171600
-9.26463220,0.48442030,7.28171600
-9.25951220,0.48442030,7.28171600
-9.25439220,0.48442030,8.18659000
-9.24927220,0.48442030,7.28171600
-9.24415220,0.48442030,7.73339000
-9.23903220,0.48442030,7.28171600
-9.23391220,0.48442030,7.73339000
-9.22879220,0.48442030,7.28171600
-9.22367220,0.48442030,7.28171600
-9.21855220,0.48442030,7.28171600
-9.21343220,0.48442030,7.28171600
-9.20831220,0.48442030,7.28171600
-9.20319220,0.48442030,7.28171600
-9.19807220,0.48442030,7.28171600
-9.19295220,0.48442030,6.83004200
-9.18783220,0.48442030,7.28171600
-9.18271220,0.48442030,5.47349500
-9.17759220,0.48442030,6.83004200
-9.17247220,0.48442030,7.28171600
-9.16735220,0.48442030,7.28171600
-9.16223220,0.48442030,7.28171600
-9.15711220,0.48442030,7.28171600
-9.15199220,0.48442030,6.83004200
-9.14687220,0.48442030,7.73339000
-9.14175220,0.48442030,6.83004200
-9.13663220,0.48442030,7.28171600
-9.13151220,0.48442030,6.83004200
-9.12639220,0.48442030,7.28171600
-9.12127220,0.48442030,6.83004200
-9.11615220,0.48442030,7.28171600
-9.11103220,0.48442030,6.83004200
-9.10591220,0.48442030,6.83004200
-9.10079220,0.48442030,6.83004200
-9.09567220,0.48442030,6.83004200
-9.09055220,0.48442030,6.37836800
-9.08543220,0.48442030,6.83004200
-9.08031220,0.48442030,6.37836800
-9.07519220,0.48442030,6.83004200
-9.07007220,0.48442030,6.37836800
-9.06495220,0.48442030,6.83004200
-9.05983220,0.48442030,6.83004200
-9.05471220,0.48442030,6.37836800
-9.04959220,0.48442030,6.37836800
-9.04447220,0.48442030,6.37836800
-9.03935220,0.48442030,6.83004200
-9.03423220,0.48442030,6.37836800
-9.02911220,0.48442030,6.83004200
-9.02399220,0.48442030,5.92516900
-9.01887220,0.48442030,6.37836800
-9.01375220,0.48442030,7.28171600
-9.00863220,0.48442030,6.37836800
-9.00351220,0.48442030,6.37836800
-8.99839220,-0.47822510,1.40537700
-8.99327220,-0.49607840,0.50202950
-8.98815220,-0.49607840,0.05035554
