0	0	0	0	-0.184196025723835	-0.25836963776668	-0.301302986199851	-0.324311374231644	-0.336011486391056	-0.342000947962035	-0.345228628619913	-0.347091276853582	-0.348239891560079	-0.348989393582471	-0.349501713553517	-0.349865712642195	-0.350133112637588	-0.350335560615853	-0.350493255181448	-0.350619572789458	-0.3507236806647	-0.350812079934427	-0.35088955434251	-0.350959777164028	-0.351025717232511	-0.351089926568063	-0.351154760765537	-0.351222566621688	-0.351295863473843	-0.351377542562997	-0.351471111563977	-0.351581019822718	-0.351713115947738	-0.351875317610861	-0.352078621871864	-0.352338667965991	-0.352678211058614	-0.353131129161491	-0.353749081736736	-0.35461295218263	-0.355853582439741	-0.357693051177076	-0.360541221222769	-0.365280211805703	-0.374354844596208	-0.397318809370314	-0.493716558815608	-2	-2	-2	-2
0	0	0	0	-0.184196025768004	-0.258369637818981	-0.301302986246783	-0.324311374270261	-0.336011486423568	-0.342000947991033	-0.345228628647019	-0.347091276879632	-0.34823989158549	-0.348989393607457	-0.349501713578199	-0.349865712666647	-0.350133112661859	-0.350335560639978	-0.35049325520545	-0.350619572813355	-0.350723680688503	-0.350812079958146	-0.350889554366151	-0.350959777187593	-0.351025717256004	-0.351089926591482	-0.351154760788882	-0.351222566644956	-0.35129586349703	-0.351377542586098	-0.351471111586984	-0.351581019845623	-0.351713115970527	-0.351875317633519	-0.352078621894371	-0.352338667988317	-0.352678211080722	-0.353131129183326	-0.353749081758218	-0.354612952203641	-0.355853582460101	-0.357693051196498	-0.360541221240788	-0.365280211821553	-0.374354844608674	-0.397318809377853	-0.493716558818303	-2	-2	-2	-2
0	0	0	0	-0.190584172720576	-0.263849682955028	-0.304677681306518	-0.326072742107465	-0.336879720019932	-0.342435442287268	-0.345457326186523	-0.347219092512078	-0.348315449124429	-0.349036247632383	-0.349531936721534	-0.349885844055853	-0.350146870988959	-0.350345149580555	-0.350500026131932	-0.350624377800114	-0.35072706839443	-0.350814408030983	-0.350891055613725	-0.350960599100114	-0.351025945477109	-0.351089598142237	-0.351153870143217	-0.35122106608779	-0.351293657998354	-0.351374478333488	-0.351466956030394	-0.351575429261252	-0.351705583600891	-0.351865090486565	-0.352064565652262	-0.352319044265378	-0.352650304328926	-0.353090613207791	-0.353688935192017	-0.354521606000649	-0.355711828931369	-0.357469247943265	-0.360185372775287	-0.364723126921095	-0.373540014435124	-0.396344149208303	-0.4929986713356	-2	-2	-2	-2
0	0	0	0	-0.209105076825324	-0.276592303535824	-0.311578949002512	-0.329442644435611	-0.338494820544579	-0.343238378262892	-0.345881573761392	-0.347458037318759	-0.348457884105163	-0.349125251078715	-0.349589727366352	-0.349924551046607	-0.350173445756387	-0.35036374086336	-0.350513194048238	-0.35063374530404	-0.350733685315941	-0.350818961313477	-0.350893993776607	-0.350962206933314	-0.351026388571218	-0.351088948047911	-0.351152115946217	-0.351218115080389	-0.351289325884849	-0.351368467362236	-0.351458817035345	-0.351564500158477	-0.35169089142005	-0.351845194824212	-0.352037305472502	-0.352281121668205	-0.352596587884979	-0.353012950151257	-0.353574088408212	-0.354347602096228	-0.355441350831275	-0.357037325620573	-0.359475509906795	-0.363519287172026	-0.37143565203052	-0.392656965420634	-0.487046720816488	-2	-2	-2	-2
-0.18418508479097	-0.184185084835178	-0.190574800487725	-0.209099067947359	-0.260592480939363	-0.298568148688844	-0.321363742558089	-0.333864364965563	-0.340571942332377	-0.344277437015118	-0.346439373838723	-0.347777737230657	-0.348651501371878	-0.349247872421258	-0.349670236548049	-0.349978969997307	-0.350211089470785	-0.350390238193861	-0.350532055588506	-0.350647216727017	-0.350743230324643	-0.350825543674807	-0.350898245897081	-0.350964531844886	-0.351027021124026	-0.351087989645002	-0.351149550560874	-0.351213810160467	-0.35128301873519	-0.351359734842387	-0.351447023182415	-0.351548711781469	-0.351669744521129	-0.351816682697334	-0.351998438581284	-0.352227372587696	-0.35252096753292	-0.352904435271739	-0.35341486994457	-0.354108081635652	-0.355070449360571	-0.35644145512483	-0.358463224752438	-0.361611255119655	-0.367002413979971	-0.377823819962103	-0.404728645368793	-0.487046790113104	-0.492998769152686	-0.493716670665482	-0.493716670665482
-0.258352242331704	-0.258352242384069	-0.263834277619391	-0.276580834443651	-0.298562287596563	-0.317593223179183	-0.330422573745403	-0.338159195799912	-0.342684587477559	-0.345380824877787	-0.347054168731556	-0.348140965710732	-0.348876864476921	-0.349393370795235	-0.349767251853035	-0.350045371042808	-0.350257492090017	-0.350423173462466	-0.350555658288594	-0.350664165197251	-0.35075528861266	-0.350833883309307	-0.350903640860783	-0.350967477871985	-0.351027807924616	-0.351086742166239	-0.351146248074476	-0.351208287299891	-0.351274949164208	-0.35134859508281	-0.351432030462421	-0.351528724654372	-0.351643107073286	-0.351780980121428	-0.351950109672316	-0.352161085818981	-0.352428597365636	-0.352773344953713	-0.353224951607558	-0.3538264633467	-0.354641491353026	-0.355766106894815	-0.35735043139031	-0.359642897604821	-0.363091572320413	-0.368578536947481	-0.377824182981649	-0.392657425915279	-0.396344662598519	-0.397319350821272	-0.397319350821272
-0.301281033197937	-0.301281033244951	-0.304657776502225	-0.311562936714667	-0.32135293286446	-0.330417305779866	-0.337147142037235	-0.341640357818022	-0.344536067838403	-0.346412803156825	-0.347659505683484	-0.348513052884887	-0.349114872941231	-0.349550738083181	-0.349874187890839	-0.350119689497938	-0.350310077613319	-0.350460877687194	-0.350582901767377	-0.35068385674372	-0.350769369205827	-0.350843655788296	-0.350909973242523	-0.35097092956203	-0.351028706998994	-0.351085229880874	-0.35114229953715	-0.351201712538261	-0.351265375299447	-0.351335427079411	-0.351414384202531	-0.351505320998357	-0.351612107855312	-0.351739734650872	-0.351894759772405	-0.352085942525295	-0.352325141768062	-0.352628597701506	-0.353018756900036	-0.353526849110221	-0.354196468452961	-0.355088439481903	-0.356287257232316	-0.357909316109356	-0.360111960455489	-0.363092307511486	-0.367003552778718	-0.371436964518409	-0.373541415048959	-0.374356286397615	-0.374356286397615
-0.324286810899615	-0.324286810938327	-0.32604999659947	-0.329423295443938	-0.33384950189908	-0.33814927109815	-0.341635415925099	-0.344204665983996	-0.346024373534013	-0.347304154356896	-0.34821271991238	-0.348868252554876	-0.349349891749167	-0.349710320839893	-0.349984965746453	-0.350198020853072	-0.35036629146104	-0.350501652265853	-0.350612642023909	-0.350705514908256	-0.350784945404649	-0.350854509328577	-0.350917018675247	-0.35097476050537	-0.35102967298779	-0.351083481052767	-0.351137807483082	-0.351194271312904	-0.35125458327536	-0.351320647275956	-0.351394677264531	-0.351479340399212	-0.351577940138832	-0.351694657043938	-0.351834870768823	-0.35200559387545	-0.352216055719215	-0.352478479588287	-0.352809090446124	-0.35322935582204	-0.353767361347324	-0.354458985256456	-0.355348039836854	-0.356483565431295	-0.357910448274455	-0.359644792318464	-0.361613610494547	-0.363521889396201	-0.364725858970271	-0.365283001585231	-0.365283001585231
-0.335984763286315	-0.335984763318929	-0.336854482980988	-0.338472369290933	-0.340553235470921	-0.3426701904241	-0.344526272968553	-0.346019371923098	-0.347168976613485	-0.348038540131256	-0.348694297381797	-0.349191193255473	-0.349571066966117	-0.349864723382513	-0.350094589925032	-0.350276982670865	-0.350423827590367	-0.350543912574519	-0.350643783077876	-0.350728379691595	-0.350801492812676	-0.350866089126603	-0.350924548911914	-0.350978841780596	-0.351030660466307	-0.351081526792247	-0.351132880287467	-0.351186157620545	-0.351242869701412	-0.351304682755898	-0.351373509775365	-0.351451619409572	-0.35154177053919	-0.351647382307479	-0.35177275097527	-0.351923325761854	-0.352106053950616	-0.352329796916669	-0.352605795224526	-0.352948107245894	-0.353373835556373	-0.353902749076539	-0.354555559651857	-0.355349592783297	-0.356289963967748	-0.357353944959746	-0.358467261861997	-0.35947986062796	-0.360189898089983	-0.360545824877737	-0.360545824877737
-0.341971394418619	-0.34197139444773	-0.342407099164741	-0.34321233385812	-0.344254565382908	-0.345361759175357	-0.346397990735944	-0.347293945236949	-0.348033261097815	-0.348628005701029	-0.349100737269514	-0.349475123977896	-0.349772131446037	-0.350008997876036	-0.350199381917574	-0.350353907089295	-0.350480770110251	-0.350586287553972	-0.350675345596317	-0.350751754325757	-0.350818520879173	-0.350878058232185	-0.350932345058141	-0.350983049471172	-0.351031626865129	-0.35107939988052	-0.351127626860564	-0.351177564016453	-0.351230525793502	-0.351287947555472	-0.351351454611686	-0.351422941713552	-0.351504667309377	-0.351599366823237	-0.351710388536708	-0.351841853374951	-0.35199883428356	-0.352187538765887	-0.352415454123179	-0.352691370537602	-0.353025121067048	-0.353426759791123	-0.353904744631711	-0.354462552791302	-0.355093199035696	-0.355771728580099	-0.356447666126127	-0.357043913870798	-0.357476056747086	-0.357699961367347	-0.357699961367347
-0.345195254042777	-0.345195254070007	-0.345424974123614	-0.345851190434415	-0.346411772747669	-0.347030011614485	-0.34763932526975	-0.348196965198943	-0.348683379262634	-0.349095063715815	-0.349437314604614	-0.349719159174698	-0.349950436755741	-0.350140360024693	-0.350296942785904	-0.350426881846209	-0.350535650420733	-0.350627671924915	-0.350706508732759	-0.35077503676918	-0.350835595673069	-0.350890113386042	-0.350940207954042	-0.350987270661344	-0.351032534750381	-0.351077133638657	-0.351122152066779	-0.351168673200441	-0.351217824371827	-0.351270823899718	-0.351329031236517	-0.351394002475876	-0.351467552876262	-0.351551827266852	-0.351649377573246	-0.35176324349845	-0.351897026411012	-0.352054935840702	-0.352241769981028	-0.3524627630802	-0.352723191480032	-0.353027579784774	-0.353378308051006	-0.353773441537716	-0.3542037921463	-0.354649740527038	-0.355079355929666	-0.35545069713245	-0.355721441920482	-0.355863320810909	-0.355863320810909
-0.347053095237793	-0.347053095263982	-0.347181813327718	-0.347422514626022	-0.347744740317748	-0.348111163890488	-0.348487023426923	-0.348846503943458	-0.349174193198776	-0.349463325080175	-0.349713019703475	-0.349925801996302	-0.350105814268081	-0.350257695329927	-0.350385957054371	-0.350494685995013	-0.350587438019755	-0.350667237522774	-0.350736626981504	-0.350797735970965	-0.35085235338847	-0.350901995255504	-0.350947965249675	-0.350991407620555	-0.35103335334794	-0.351074760902696	-0.3511165531123	-0.351159651624172	-0.351205010356147	-0.35125364916838	-0.35130668876941	-0.351365387520714	-0.351431180214497	-0.351505717876011	-0.351590905877222	-0.351688934675328	-0.351802292636927	-0.351933742813716	-0.352086234315019	-0.352262703747004	-0.352465704685641	-0.352696789733822	-0.352955576219126	-0.353238483579206	-0.353537283500957	-0.353837893608197	-0.354120240024166	-0.354360262753145	-0.354534579439034	-0.354626075241026	-0.354626075241026
