0	0	0	0	21002133794236.5	339625024590509	1.75733215953572E+15	4.23522189929012E+15	6.66387224682641E+15	8.50214540149775E+15	9.80824280034551E+15	1.07526579532899E+16	1.14641615268708E+16	1.20260749271076E+16	1.2493703334023E+16	1.29076786709012E+16	1.33034864292942E+16	1.37209254743292E+16	1.42195794278814E+16	1.49161631037487E+16	1.61004707398048E+16	1.86932214699534E+16	2.69027922217389E+16	2.57212789380133E+15	2.85909294726465E+15	3.04283791516497E+15	3.0903889443928E+15	3.03078945265981E+15	2.80260660690529E+16	2.00591261403568E+16	1.78248970152694E+16	1.70734915100545E+16	1.6894341655857E+16	1.702479897589E+16	1.73912493325928E+16	1.80002468704679E+16	1.89160178633233E+16	2.02733029946369E+16	2.23233155391462E+16	2.55377694417298E+16	3.08422368774167E+16	4.01874801097786E+16	5.82322194454005E+16	9.90135637293987E+16	2.26440269795485E+17	1.04507738454621E+18	1.62562206204237E+19	0	0	0	0
0	0	0	0	21002133792793.2	339625024515979	1.75733215908024E+15	4.23522189839714E+15	6.66387224581197E+15	8.5021454005531E+15	9.80824279949994E+15	1.07526579525223E+16	1.14641615261584E+16	1.20260749264347E+16	1.24937033333827E+16	1.29076786702902E+16	1.33034864287106E+16	1.37209254737725E+16	1.4219579427349E+16	1.4916163103235E+16	1.61004707393E+16	1.86932214694723E+16	2.69027922216706E+16	2.57212789399678E+15	2.85909294746937E+15	3.04283791538692E+15	3.09038894464464E+15	3.03078945295101E+15	2.8026066069158E+16	2.00591261400997E+16	1.78248970150483E+16	1.70734915098896E+16	1.68943416557442E+16	1.70247989758306E+16	1.7391249332594E+16	1.80002468705415E+16	1.89160178634845E+16	2.02733029949051E+16	2.23233155395439E+16	2.55377694422823E+16	3.08422368781485E+16	4.0187480110713E+16	5.82322194465665E+16	9.90135637308574E+16	2.26440269797329E+17	1.0450773845483E+18	1.62562206204255E+19	0	0	0	0
0	0	0	0	26650177536687.5	419337490483337	2.0004606472094E+15	4.53275065208118E+15	6.89837660425085E+15	8.66110626034214E+15	9.91369305157952E+15	1.08241521644692E+16	1.15142025744545E+16	1.20622332979103E+16	1.25206097977713E+16	1.29282375089275E+16	1.33195677934009E+16	1.37337640493203E+16	1.42300107459822E+16	1.49247709003821E+16	1.6107693671956E+16	1.86994847178651E+16	2.69089944229378E+16	2.57469488747256E+15	2.86106463899224E+15	3.0441114585889E+15	3.09085321572395E+15	3.03032508777328E+15	2.802360697504E+16	2.00545837421754E+16	1.78177126493529E+16	1.7062728588514E+16	1.68785619188654E+16	1.70017647221167E+16	1.73573891259888E+16	1.79496776566367E+16	1.88386864618973E+16	2.01513122491843E+16	2.212338667147E+16	2.51952781680449E+16	3.02264625464741E+16	3.90228629635842E+16	5.59026419594113E+16	9.39856636515853E+16	2.14175974432106E+17	1.01133039066804E+18	1.61953484770364E+19	0	0	0	0
0	0	0	0	53221406518925	684073946025070	2.60611783522553E+15	5.16241857707747E+15	7.36000861688106E+15	8.9661841559475E+15	1.01150193424347E+16	1.0960967931516E+16	1.16104176383164E+16	1.21321150089688E+16	1.25728647911464E+16	1.29683395634868E+16	1.33510564181293E+16	1.37589870881584E+16	1.42505647644836E+16	1.49417773626863E+16	1.61220022784901E+16	1.87119338200317E+16	2.692140598348E+16	2.57979256346693E+15	2.86499063711542E+15	3.0466616585538E+15	3.09180738413513E+15	3.0294487002635E+15	2.80189917630734E+16	2.00458091740349E+16	1.78037641162178E+16	1.70418151706078E+16	1.68479281757928E+16	1.69571384644109E+16	1.72919853670938E+16	1.78523833322534E+16	1.86906260884549E+16	1.99190748719563E+16	2.17450850525775E+16	2.45505769557221E+16	2.90687768525763E+16	3.6812807454713E+16	5.13288884031684E+16	8.31731621729564E+16	1.80958148025087E+17	8.42681715819606E+17	1.51924684734805E+19	0	0	0	0
20980281945315.9	20980281943877.9	26627372556612.4	53195407690390.5	371345449641073	1.58583237127913E+15	3.78782916815872E+15	6.12841221850551E+15	8.00926859164885E+15	9.38603966444424E+15	1.03925731492178E+16	1.1151226071541E+16	1.17455454922092E+16	1.22311828332687E+16	1.26475667339784E+16	1.30260889701549E+16	1.33966904536584E+16	1.37957428318532E+16	1.42806624666514E+16	1.49667912612123E+16	1.61431422968791E+16	1.87304307746286E+16	2.69400596649961E+16	2.58735278365593E+15	2.8708398645629E+15	3.05049734087921E+15	3.09330374639532E+15	3.02826380691499E+15	2.80128225474367E+16	2.00334086181918E+16	1.77838635810648E+16	1.70119247839345E+16	1.68042003299112E+16	1.68936410142704E+16	1.7199375564846E+16	1.77155109749108E+16	1.84840465181808E+16	1.95982845852399E+16	2.12285825610287E+16	2.36811479210675E+16	2.75239349720113E+16	3.3872515881404E+16	4.51351833282549E+16	6.74423765245095E+16	1.21316732080339E+17	3.11019897836861E+17	1.57621484405146E+18	1.51925474788767E+19	1.61954236249635E+19	1.6256292886985E+19	1.6256292886985E+19
339236614779926	339236614705510	418915181516596	683567613976964	1.58524372248051E+15	3.27953327648583E+15	5.36180008740123E+15	7.26027643207396E+15	8.75051690515578E+15	9.87045339316945E+15	1.07189333516423E+16	1.13791222968779E+16	1.19100497207628E+16	1.23534728684427E+16	1.27408794570582E+16	1.30989621080691E+16	1.34547805191571E+16	1.38428870341309E+16	1.4319526237146E+16	1.49992906155022E+16	1.61707814771289E+16	1.87548098860503E+16	2.69650510304402E+16	2.59728440727937E+15	2.87857491447723E+15	3.05563834419861E+15	3.09542360788992E+15	3.026923221643E+15	2.80059960546134E+16	2.00182591957353E+16	1.7759164224734E+16	1.69746988047436E+16	1.674980586253E+16	1.68149736673813E+16	1.70853773112932E+16	1.75485089229426E+16	1.82348639077465E+16	1.92168942064519E+16	2.06254213138851E+16	2.26878350248047E+16	2.58054001781286E+16	3.07117376151756E+16	3.88224202875999E+16	5.31155852930928E+16	8.07686040504102E+16	1.42540201706062E+17	3.11145437344513E+17	8.429672350606E+17	1.01162631652689E+18	1.04536814377114E+18	1.04536814377114E+18
1.75490965314006E+15	1.75490965268543E+15	1.9979590125729E+15	2.60349277589936E+15	3.78524332268437E+15	5.35999065966331E+15	6.97165290760381E+15	8.36939447356456E+15	9.49024329965899E+15	1.03703095631195E+16	1.10664981377759E+16	1.16282730867052E+16	1.20937928930908E+16	1.24925112226838E+16	1.28485667866744E+16	1.31841349034833E+16	1.3523418884865E+16	1.3899122385991E+16	1.43662769660651E+16	1.50386937247844E+16	1.62045649102726E+16	1.8784925886492E+16	2.69965954541184E+16	2.60948624282383E+15	2.88816309991935E+15	3.06212377922942E+15	3.09828144198645E+15	3.02562738382451E+15	2.79997046624232E+16	2.00014799307612E+16	1.77310968758757E+16	1.69321287445224E+16	1.66876292434266E+16	1.67254425955461E+16	1.6956608972194E+16	1.73618657819174E+16	1.7960269257475E+16	1.88041703472623E+16	1.99876559015058E+16	2.16681209512273E+16	2.4107286380316E+16	2.77453380876925E+16	3.33344307172511E+16	4.21846007671736E+16	5.66303049510058E+16	8.08549984498349E+16	1.21507917754516E+17	1.81262283759135E+17	2.14529012650699E+17	2.26806553171121E+17	2.26806553171121E+17
4.22866707200299E+15	4.22866707111175E+15	4.52623044278303E+15	5.15604842982099E+15	6.12251422786074E+15	7.25549191602632E+15	8.36654821388574E+15	9.34762855132244E+15	1.01711912086305E+16	1.08510819194475E+16	1.14134923928492E+16	1.18846640701933E+16	1.22876068322718E+16	1.26422090498233E+16	1.29665321670478E+16	1.32788242852344E+16	1.36007053553546E+16	1.39631545865343E+16	1.44200468192468E+16	1.50844447727347E+16	1.62441843058277E+16	1.88207169200431E+16	2.70351076760598E+16	2.6238639669235E+15	2.899591356753E+15	3.07002373759472E+15	3.10203171121923E+15	3.024624216568E+15	2.79954523584677E+16	1.99844080377644E+16	1.77013079386592E+16	1.68864367701228E+16	1.66207973269309E+16	1.66295798273917E+16	1.68198167814992E+16	1.71658926461645E+16	1.76764551182415E+16	1.83862625352315E+16	1.93587208544945E+16	2.06960336009766E+16	2.25576576316677E+16	2.51889599189532E+16	2.89604148532349E+16	3.4409759198903E+16	4.22544043017498E+16	5.3264758059243E+16	6.76758273490283E+16	8.34838802518162E+16	9.43429595241277E+16	9.93901129727302E+16	9.93901129727302E+16
6.65226086846342E+15	6.6522608674513E+15	6.88695488393671E+15	7.34902634070688E+15	7.99910251218798E+15	8.74171810105598E+15	9.48351089638108E+15	1.01673489486006E+16	1.07712168776053E+16	1.1294377450446E+16	1.17458516892101E+16	1.21380957171337E+16	1.24842773193286E+16	1.27975164364504E+16	1.30912572205637E+16	1.33805897702033E+16	1.36849614412766E+16	1.40338500437117E+16	1.44801000225274E+16	1.51361105858141E+16	1.62894604364149E+16	1.88622838200636E+16	2.7081309758456E+16	2.64035109476896E+15	2.91288548453816E+15	3.07945531176832E+15	3.10687958231764E+15	3.02421223028846E+15	2.79950983942961E+16	1.99685919307082E+16	1.76716140436221E+16	1.68399784504292E+16	1.65525008920601E+16	1.65318320850244E+16	1.66813422719568E+16	1.69698161949571E+16	1.73970729913764E+16	1.79836002082329E+16	1.87692074546804E+16	1.98163073307148E+16	2.12162870524971E+16	2.30974080937521E+16	2.56301060590497E+16	2.90191054343478E+16	3.34597004490326E+16	3.90192346913106E+16	4.54027078293075E+16	5.16572556445945E+16	5.62717688758499E+16	5.862067825714E+16	5.862067825714E+16
8.484825879773E+15	8.48482587883176E+15	8.64406628557002E+15	8.94974317025044E+15	9.37059922681875E+15	9.85653233889628E+15	1.03585553907729E+16	1.0842274860473E+16	1.12894378977688E+16	1.16937768904081E+16	1.20563662065515E+16	1.23823177371773E+16	1.26789017873557E+16	1.29547753147384E+16	1.32200969081677E+16	1.34875697453426E+16	1.37749189698493E+16	1.41103886676423E+16	1.45459596314087E+16	1.51934893135562E+16	1.63404414548055E+16	1.89099905555164E+16	2.71363786139123E+16	2.65893456933216E+15	2.92813474600154E+15	3.09060433860949E+15	3.1130972749238E+15	3.0247489864578E+15	2.80009459271664E+16	1.99558143807604E+16	1.76439894577441E+16	1.67951898619769E+16	1.64858850645971E+16	1.64363681414101E+16	1.65468106033706E+16	1.67813102060426E+16	1.71326065076684E+16	1.76102863040661E+16	1.82371372111735E+16	1.90487638768796E+16	2.00943340307515E+16	2.14365304665675E+16	2.31475522580313E+16	2.52955949001806E+16	2.79136793021867E+16	3.09439891909601E+16	3.41658019090479E+16	3.71576843510824E+16	3.94038014386047E+16	4.05865217718318E+16	4.05865217718318E+16
