0	1.9127361883875E-03	4.27980073931394	1.65296267368831E-03	1.52827793499455E-03	1.9127361883875E-08	3.30592534737661E-02
0.000009765625	1.95955217350274E-03	4.81745682584005	1.69905688380823E-03	1.54536872287281E-03	1.95955217350274E-08	3.39811376761645E-02
0.00001953125	1.89533660886809E-03	5.01413918216713	1.66150843142532E-03	1.51884771184996E-03	1.89533660886809E-08	3.32301686285064E-02
0.000029296875	1.82571733603254E-03	4.99405378490337	1.70381739735603E-03	1.55971298227087E-03	1.82571733603254E-08	3.40763479471207E-02
0.0000390625	1.82942720130086E-03	5.00633341391222	1.65346136782318E-03	1.5186084783636E-03	1.82942720130086E-08	3.30692273564637E-02
0.000048828125	1.72537125763483E-03	4.99777875680593	1.68887709151022E-03	1.53595741721801E-03	1.72537125763483E-08	3.37775418302044E-02
0.00005859375	1.77880079718307E-03	5.0042413463234	1.67736405273899E-03	1.53309330926277E-03	1.77880079718307E-08	3.35472810547799E-02
0.000068359375	1.71085484907962E-03	4.99913926279987	1.69865830685012E-03	1.52551278006285E-03	1.71085484907962E-08	3.39731661370024E-02
0.000078125	1.69365681358613E-03	5.00327777539496	1.67069112649187E-03	1.54125009430572E-03	1.69365681358613E-08	3.34138225298375E-02
0.000087890625	1.66284939041361E-03	4.99988030991517	0.001689713972155	1.52809880091809E-03	1.66284939041361E-08	3.37942794431001E-02
0.00009765625	1.63034870638512E-03	5.00268589152256	1.68959464645013E-03	1.53180022607557E-03	1.63034870638512E-08	3.37918929290026E-02
0.000107421875	1.6153474280145E-03	5.00034896031139	1.69090912095271E-03	1.53028682689182E-03	1.6153474280145E-08	3.38181824190542E-02
0.0001171875	1.60863390192389E-03	5.00229970566579	1.69708437169902E-03	1.53488334035501E-03	1.60863390192389E-08	3.39416874339804E-02
0.000126953125	1.61401752848178E-03	5.00067468208727	1.67875827173702E-03	1.54801484313793E-03	1.61401752848178E-08	3.35751654347405E-02
