0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000018192959104e+18 1.000000035421998464e+18 1.000000051234678272e+18 1.000000065556582784e+18 1.000000078492464256e+18 1.000000090205554304e+18 1.000000100862131968e+18 1.000000110611051008e+18 1.000000119578877056e+18 1.000000127871046016e+18 1.000000135574865792e+18 1.000000142762715008e+18 1.000000149494875136e+18 1.000000155821869568e+18 1.000000161786341376e+18 1.000000167424543744e+18 1.000000172767495680e+18 1.000000177841932672e+18 1.000000182671034496e+18 1.000000187275017984e+18 1.000000191671615744e+18 1.000000195876458368e+18 1.000000199903392000e+18 1.000000203764736256e+18 1.000000207471497984e+18 1.000000211033552000e+18 1.000000214459786368e+18 1.000000217758230528e+18 1.000000220936160512e+18 1.000000224000191488e+18 1.000000226956351232e+18 1.000000229810150528e+18 1.000000232566637056e+18 1.000000235230446848e+18 1.000000237805846784e+18 1.000000240296772480e+18 1.000000242706861440e+18 1.000000245039478016e+18 1.000000247297747200e+18 1.000000249484569856e+18 1.000000251602645376e+18 1.000000253654488960e+18 1.000000255642449152e+18 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000266341846784e+18 1.000000267936731520e+18 1.000000269481874816e+18 1.000000270978598272e+18 1.000000272428149632e+18 1.000000273831704832e+18 1.000000275190374656e+18 1.000000276505206528e+18 1.000000277777188864e+18 1.000000279007257984e+18 1.000000280196299520e+18 1.000000281345148032e+18 1.000000282454596864e+18 1.000000283525392256e+18 1.000000284558242048e+18 1.000000285553819008e+18 1.000000286512753792e+18 1.000000287435646592e+18 1.000000288323065856e+18 1.000000289175547008e+18 1.000000289993598080e+18 1.000000290777697536e+18 1.000000291528298880e+18 1.000000292245828480e+18 1.000000292930689536e+18 1.000000293583260544e+18 1.000000294203899520e+18 1.000000294792941440e+18 1.000000295350701696e+18 1.000000295877475584e+18 1.000000296373538176e+18 1.000000296839146624e+18 1.000000297274540032e+18 1.000000297679941120e+18 1.000000298055553792e+18 1.000000298401566976e+18 1.000000298718154240e+18 1.000000299005471232e+18 1.000000299263659136e+18 1.000000299492844288e+18 1.000000299693140352e+18 1.000000299864643968e+18 1.000000300007437568e+18 1.000000300121589120e+18 1.000000300207155072e+18 1.000000300264176128e+18 1.000000300292679808e+18 1.000000300292679808e+18
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000018192959104e+18 1.000000035421998464e+18 1.000000051234678272e+18 1.000000065556582784e+18 1.000000078492464256e+18 1.000000090205554304e+18 1.000000100862131968e+18 1.000000110611051008e+18 1.000000119578877056e+18 1.000000127871046016e+18 1.000000135574865792e+18 1.000000142762715008e+18 1.000000149494875136e+18 1.000000155821869568e+18 1.000000161786341376e+18 1.000000167424543744e+18 1.000000172767495680e+18 1.000000177841932672e+18 1.000000182671034496e+18 1.000000187275017984e+18 1.000000191671615744e+18 1.000000195876458368e+18 1.000000199903392000e+18 1.000000203764736256e+18 1.000000207471497984e+18 1.000000211033552000e+18 1.000000214459786368e+18 1.000000217758230528e+18 1.000000220936160512e+18 1.000000224000191488e+18 1.000000226956351232e+18 1.000000229810150528e+18 1.000000232566637056e+18 1.000000235230446848e+18 1.000000237805846784e+18 1.000000240296772480e+18 1.000000242706861440e+18 1.000000245039478016e+18 1.000000247297747200e+18 1.000000249484569856e+18 1.000000251602645376e+18 1.000000253654488960e+18 1.000000255642449152e+18 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000266341846784e+18 1.000000267936731520e+18 1.000000269481874816e+18 1.000000270978598272e+18 1.000000272428149632e+18 1.000000273831704832e+18 1.000000275190374656e+18 1.000000276505206528e+18 1.000000277777188864e+18 1.000000279007257984e+18 1.000000280196299520e+18 1.000000281345148032e+18 1.000000282454596864e+18 1.000000283525392256e+18 1.000000284558242048e+18 1.000000285553819008e+18 1.000000286512753792e+18 1.000000287435646592e+18 1.000000288323065856e+18 1.000000289175547008e+18 1.000000289993598080e+18 1.000000290777697536e+18 1.000000291528298880e+18 1.000000292245828480e+18 1.000000292930689536e+18 1.000000293583260544e+18 1.000000294203899520e+18 1.000000294792941440e+18 1.000000295350701696e+18 1.000000295877475584e+18 1.000000296373538176e+18 1.000000296839146624e+18 1.000000297274540032e+18 1.000000297679941120e+18 1.000000298055553792e+18 1.000000298401566976e+18 1.000000298718154240e+18 1.000000299005471232e+18 1.000000299263659136e+18 1.000000299492844288e+18 1.000000299693140352e+18 1.000000299864643968e+18 1.000000300007437568e+18 1.000000300121589120e+18 1.000000300207155072e+18 1.000000300264176128e+18 1.000000300292679808e+18 1.000000300292679808e+18
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000019156046336e+18 1.000000036836738816e+18 1.000000052723110528e+18 1.000000066939610752e+18 1.000000079711661952e+18 1.000000091257932928e+18 1.000000101765163008e+18 1.000000111387062912e+18 1.000000120249034112e+18 1.000000128453506048e+18 1.000000136084584064e+18 1.000000143211810432e+18 1.000000149893124992e+18 1.000000156177173888e+18 1.000000162105112064e+18 1.000000167712012928e+18 1.000000173027970432e+18 1.000000178078977792e+18 1.000000182887622400e+18 1.000000187473645312e+18 1.000000191854391040e+18 1.000000196045175040e+18 1.000000200059583616e+18 1.000000203909722880e+18 1.000000207606419584e+18 1.000000211159400192e+18 1.000000214577424768e+18 1.000000217868417280e+18 1.000000221039564160e+18 1.000000224097401728e+18 1.000000227047892096e+18 1.000000229896487680e+18 1.000000232648186752e+18 1.000000235307582080e+18 1.000000237878903296e+18 1.000000240366051968e+18 1.000000242772637056e+18 1.000000245101998208e+18 1.000000247357236864e+18 1.000000249541234816e+18 1.000000251656671232e+18 1.000000253706047232e+18 1.000000255691696768e+18 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000266379902080e+18 1.000000267973283328e+18 1.000000269517006080e+18 1.000000271012388352e+18 1.000000272460671616e+18 1.000000273863028096e+18 1.000000275220562560e+18 1.000000276534320512e+18 1.000000277805284608e+18 1.000000279034389760e+18 1.000000280222517248e+18 1.000000281370499072e+18 1.000000282479126272e+18 1.000000283549142656e+18 1.000000284581253632e+18 1.000000285576129664e+18 1.000000286534400000e+18 1.000000287456663424e+18 1.000000288343485696e+18 1.000000289195401600e+18 1.000000290012916992e+18 1.000000290796510208e+18 1.000000291546632576e+18 1.000000292263709696e+18 1.000000292948143360e+18 1.000000293600312064e+18 1.000000294220571904e+18 1.000000294809257472e+18 1.000000295366683520e+18 1.000000295893144192e+18 1.000000296388914560e+18 1.000000296854250752e+18 1.000000297289391360e+18 1.000000297694558336e+18 1.000000298069955584e+18 1.000000298415771648e+18 1.000000298732179200e+18 1.000000299019334144e+18 1.000000299277377280e+18 1.000000299506434304e+18 1.000000299706618624e+18 1.000000299878026880e+18 1.000000300020741376e+18 1.000000300134829824e+18 1.000000300220348160e+18 1.000000300277337856e+18 1.000000300305825792e+18 1.000000300305825792e+18
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000021593609728e+18 1.000000040044118656e+18 1.000000055879005184e+18 1.000000069764026368e+18 1.000000082152992000e+18 1.000000093345172736e+18 1.000000103548856320e+18 1.000000112917887872e+18 1.000000121571162496e+18 1.000000129603446144e+18 1.000000137091879424e+18 1.000000144100205824e+18 1.000000150681708928e+18 1.000000156881354624e+18 1.000000162737400192e+18 1.000000168282634112e+18 1.000000173545343872e+18 1.000000178550085632e+18 1.000000183318295040e+18 1.000000187868783360e+18 1.000000192218141824e+18 1.000000196381068928e+18 1.000000200370642560e+18 1.000000204198548992e+18 1.000000207875265920e+18 1.000000211410224000e+18 1.000000214811937408e+18 1.000000218088119168e+18 1.000000221245777280e+18 1.000000224291295744e+18 1.000000227230504448e+18 1.000000230068742912e+18 1.000000232810910592e+18 1.000000235461515392e+18 1.000000238024711936e+18 1.000000240504336384e+18 1.000000242903940096e+18 1.000000245226812672e+18 1.000000247476010624e+18 1.000000249654374272e+18 1.000000251764549376e+18 1.000000253809004928e+18 1.000000255790045312e+18 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000266455921536e+18 1.000000268046301184e+18 1.000000269587189248e+18 1.000000271079894272e+18 1.000000272525646720e+18 1.000000273925609088e+18 1.000000275280878080e+18 1.000000276592489984e+18 1.000000277861422336e+18 1.000000279088602240e+18 1.000000280274904832e+18 1.000000281421156992e+18 1.000000282528141952e+18 1.000000283596602624e+18 1.000000284627238656e+18 1.000000285620714368e+18 1.000000286577657856e+18 1.000000287498663296e+18 1.000000288384293760e+18 1.000000289235080320e+18 1.000000290051526528e+18 1.000000290834108160e+18 1.000000291583273472e+18 1.000000292299446400e+18 1.000000292983026944e+18 1.000000293634391424e+18 1.000000294253893888e+18 1.000000294841867648e+18 1.000000295398625536e+18 1.000000295924461440e+18 1.000000296419647104e+18 1.000000296884439296e+18 1.000000297319074944e+18 1.000000297723774464e+18 1.000000298098741632e+18 1.000000298444163328e+18 1.000000298760212736e+18 1.000000299047043328e+18 1.000000299304796544e+18 1.000000299533597312e+18 1.000000299733558400e+18 1.000000299904776064e+18 1.000000300047332480e+18 1.000000300161294720e+18 1.000000300246718592e+18 1.000000300303645568e+18 1.000000300332101888e+18 1.000000300332101888e+18
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000027173289344e+18 1.000000045865291392e+18 1.000000060982216192e+18 1.000000074081311360e+18 1.000000085787346944e+18 1.000000096416636416e+18 1.000000106162454784e+18 1.000000115159288320e+18 1.000000123508694144e+18 1.000000131291272704e+18 1.000000138572965504e+18 1.000000145408774400e+18 1.000000151845185792e+18 1.000000157921873152e+18 1.000000163672954496e+18 1.000000169127963648e+18 1.000000174312613888e+18 1.000000179249408000e+18 1.000000183958132224e+18 1.000000188456270592e+18 1.000000192759324032e+18 1.000000196881105024e+18 1.000000200833954560e+18 1.000000204628953728e+18 1.000000208276070144e+18 1.000000211784306560e+18 1.000000215161816576e+18 1.000000218416007680e+18 1.000000221553626752e+18 1.000000224580829696e+18 1.000000227503258624e+18 1.000000230326083968e+18 1.000000233054062464e+18 1.000000235691575552e+18 1.000000238242667392e+18 1.000000240711077760e+18 1.000000243100273920e+18 1.000000245413469952e+18 1.000000247653656192e+18 1.000000249823614080e+18 1.000000251925937408e+18 1.000000253963048192e+18 1.000000255937208064e+18 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000266569721856e+18 1.000000268155614336e+18 1.000000269692266496e+18 1.000000271180968832e+18 1.000000272622936704e+18 1.000000274019319040e+18 1.000000275371199232e+18 1.000000276679602176e+18 1.000000277945495040e+18 1.000000279169794176e+18 1.000000280353365888e+18 1.000000281497029504e+18 1.000000282601558784e+18 1.000000283667690880e+18 1.000000284696118912e+18 1.000000285687500288e+18 1.000000286642457728e+18 1.000000287561580544e+18 1.000000288445426176e+18 1.000000289294522368e+18 1.000000290109368320e+18 1.000000290890435072e+18 1.000000291638168064e+18 1.000000292352987776e+18 1.000000293035290752e+18 1.000000293685451008e+18 1.000000294303819520e+18 1.000000294890727168e+18 1.000000295446485248e+18 1.000000295971384448e+18 1.000000296465696000e+18 1.000000296929673088e+18 1.000000297363552256e+18 1.000000297767552128e+18 1.000000298141874688e+18 1.000000298486706432e+18 1.000000298802218496e+18 1.000000299088564352e+18 1.000000299345883392e+18 1.000000299574300416e+18 1.000000299773927040e+18 1.000000299944859648e+18 1.000000300087179136e+18 1.000000300200952064e+18 1.000000300286234496e+18 1.000000300343067520e+18 1.000000300371476992e+18 1.000000300371476992e+18
1.000000018241515008e+18 1.000000018241515008e+18 1.000000019201731072e+18 1.000000021632737664e+18 1.000000027199675136e+18 1.000000041233021696e+18 1.000000055259455488e+18 1.000000068100479872e+18 1.000000079788278144e+18 1.000000090494532992e+18 1.000000100367162752e+18 1.000000109520179328e+18 1.000000118042837248e+18 1.000000126007382912e+18 1.000000133473949056e+18 1.000000140493554560e+18 1.000000147110033920e+18 1.000000153361373440e+18 1.000000159280692224e+18 1.000000164896996992e+18 1.000000170235803904e+18 1.000000175319637888e+18 1.000000180168452992e+18 1.000000184799981824e+18 1.000000189230035840e+18 1.000000193472758272e+18 1.000000197540836992e+18 1.000000201445688320e+18 1.000000205197614720e+18 1.000000208805938560e+18 1.000000212279116032e+18 1.000000215624839552e+18 1.000000218850120192e+18 1.000000221961370624e+18 1.000000224964459520e+18 1.000000227864777088e+18 1.000000230667280384e+18 1.000000233376536576e+18 1.000000235996768384e+18 1.000000238531872256e+18 1.000000240985465088e+18 1.000000243360901632e+18 1.000000245661300224e+18 1.000000247889562880e+18 1.000000250048395520e+18 1.000000252140322816e+18 1.000000254167706624e+18 1.000000256132752384e+18 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000266721033472e+18 1.000000268300972288e+18 1.000000269832002048e+18 1.000000271315391744e+18 1.000000272752336000e+18 1.000000274143964416e+18 1.000000275491345024e+18 1.000000276795486592e+18 1.000000278057342080e+18 1.000000279277814272e+18 1.000000280457757952e+18 1.000000281597981568e+18 1.000000282699248640e+18 1.000000283762286336e+18 1.000000284787780480e+18 1.000000285776377216e+18 1.000000286728695424e+18 1.000000287645315840e+18 1.000000288526789120e+18 1.000000289373637760e+18 1.000000290186355584e+18 1.000000290965408640e+18 1.000000291711236992e+18 1.000000292424256768e+18 1.000000293104861056e+18 1.000000293753419776e+18 1.000000294370280192e+18 1.000000294955770496e+18 1.000000295510198272e+18 1.000000296033851904e+18 1.000000296527000064e+18 1.000000296989893376e+18 1.000000297422765952e+18 1.000000297825835136e+18 1.000000298199300864e+18 1.000000298543347584e+18 1.000000298858145152e+18 1.000000299143845248e+18 1.000000299400587648e+18 1.000000299628493824e+18 1.000000299827676032e+18 1.000000299998228480e+18 1.000000300140232704e+18 1.000000300253754240e+18 1.000000300338848640e+18 1.000000300395556480e+18 1.000000300423903360e+18 1.000000300423903360e+18
1.000000035521992192e+18 1.000000035521992192e+18 1.000000036931806080e+18 1.000000040128567552e+18 1.000000045931712896e+18 1.000000055297799040e+18 1.000000065836522496e+18 1.000000076368875648e+18 1.000000086473158144e+18 1.000000096031219584e+18 1.000000105032721024e+18 1.000000113503257856e+18 1.000000121479093888e+18 1.000000128998274304e+18 1.000000136097457792e+18 1.000000142810806912e+18 1.000000149169657088e+18 1.000000155202510208e+18 1.000000160935163648e+18 1.000000166390904192e+18 1.000000171590723840e+18 1.000000176553539584e+18 1.000000181296401920e+18 1.000000185834691200e+18 1.000000190182298112e+18 1.000000194351788032e+18 1.000000198354542336e+18 1.000000202200892672e+18 1.000000205900232704e+18 1.000000209461118848e+18 1.000000212891363712e+18 1.000000216198109184e+18 1.000000219387900032e+18 1.000000222466745088e+18 1.000000225440168320e+18 1.000000228313260544e+18 1.000000231090720128e+18 1.000000233776889600e+18 1.000000236375789824e+18 1.000000238891149568e+18 1.000000241326432640e+18 1.000000243684855168e+18 1.000000245969421312e+18 1.000000248182926848e+18 1.000000250327984512e+18 1.000000252407034624e+18 1.000000254422362112e+18 1.000000256376108800e+18 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000266909496448e+18 1.000000268482039680e+18 1.000000270006084352e+18 1.000000271482871040e+18 1.000000272913570176e+18 1.000000274299289472e+18 1.000000275641074816e+18 1.000000276939916288e+18 1.000000278196749824e+18 1.000000279412462080e+18 1.000000280587892096e+18 1.000000281723834752e+18 1.000000282821041920e+18 1.000000283880228224e+18 1.000000284902068864e+18 1.000000285887200768e+18 1.000000286836232576e+18 1.000000287749736960e+18 1.000000288628256640e+18 1.000000289472306560e+18 1.000000290282374144e+18 1.000000291058918272e+18 1.000000291802374272e+18 1.000000292513152384e+18 1.000000293191640576e+18 1.000000293838203264e+18 1.000000294453185152e+18 1.000000295036909184e+18 1.000000295589679232e+18 1.000000296111781120e+18 1.000000296603479296e+18 1.000000297065022080e+18 1.000000297496641152e+18 1.000000297898550016e+18 1.000000298270947456e+18 1.000000298614015488e+18 1.000000298927923072e+18 1.000000299212818944e+18 1.000000299468841088e+18 1.000000299696111232e+18 1.000000299894738816e+18 1.000000300064818048e+18 1.000000300206429056e+18 1.000000300319637376e+18 1.000000300404497024e+18 1.000000300461048704e+18 1.000000300489317632e+18 1.000000300489317632e+18
1.000000051391062272e+18 1.000000051391062272e+18 1.000000052873273728e+18 1.000000056016210560e+18 1.000000061098740992e+18 1.000000068187442816e+18 1.000000076416980096e+18 1.000000085061879808e+18 1.000000093700332416e+18 1.000000102120098816e+18 1.000000110224457984e+18 1.000000117975857024e+18 1.000000125366453888e+18 1.000000132403255936e+18 1.000000139100560000e+18 1.000000145475999232e+18 1.000000151548415872e+18 1.000000157336694784e+18 1.000000162859118848e+18 1.000000168133037056e+18 1.000000173174699520e+18 1.000000177999202304e+18 1.000000182620496512e+18 1.000000187051429248e+18 1.000000191303806976e+18 1.000000195388471168e+18 1.000000199315366656e+18 1.000000203093625472e+18 1.000000206731629824e+18 1.000000210237083520e+18 1.000000213617072512e+18 1.000000216878121216e+18 1.000000220026244352e+18 1.000000223066993536e+18 1.000000226005500544e+18 1.000000228846513024e+18 1.000000231594433792e+18 1.000000234253346048e+18 1.000000236827042816e+18 1.000000239319054080e+18 1.000000241732665600e+18 1.000000244070943232e+18 1.000000246336749696e+18 1.000000248532758784e+18 1.000000250661474048e+18 1.000000252725239168e+18 1.000000254726251904e+18 1.000000256666575488e+18 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000267134666112e+18 1.000000268698402176e+18 1.000000270214127488e+18 1.000000271683044992e+18 1.000000273106301312e+18 1.000000274484976128e+18 1.000000275820091008e+18 1.000000277112611968e+18 1.000000278363455616e+18 1.000000279573488768e+18 1.000000280743532928e+18 1.000000281874366720e+18 1.000000282966728320e+18 1.000000284021317120e+18 1.000000285038795648e+18 1.000000286019790464e+18 1.000000286964898048e+18 1.000000287874680576e+18 1.000000288749672448e+18 1.000000289590378752e+18 1.000000290397280256e+18 1.000000291170827008e+18 1.000000291911448320e+18 1.000000292619547008e+18 1.000000293295506048e+18 1.000000293939684352e+18 1.000000294552420736e+18 1.000000295134033664e+18 1.000000295684822400e+18 1.000000296205068928e+18 1.000000296695033600e+18 1.000000297154962176e+18 1.000000297585081728e+18 1.000000297985604352e+18 1.000000298356724608e+18 1.000000298698622976e+18 1.000000299011465344e+18 1.000000299295399296e+18 1.000000299550560768e+18 1.000000299777070464e+18 1.000000299975035008e+18 1.000000300144548352e+18 1.000000300285690112e+18 1.000000300398522752e+18 1.000000300483101696e+18 1.000000300539466240e+18 1.000000300567642368e+18 1.000000300567642368e+18
1.000000065775618304e+18 1.000000065775618304e+18 1.000000067151645312e+18 1.000000069961745792e+18 1.000000074256851584e+18 1.000000079933178752e+18 1.000000086578625408e+18 1.000000093757484672e+18 1.000000101141947008e+18 1.000000108519748736e+18 1.000000115764142976e+18 1.000000122803885952e+18 1.000000129601889024e+18 1.000000136141683968e+18 1.000000142419158272e+18 1.000000148437542016e+18 1.000000154204350208e+18 1.000000159729491200e+18 1.000000165024071680e+18 1.000000170099661440e+18 1.000000174967822720e+18 1.000000179639824768e+18 1.000000184126474240e+18 1.000000188438021632e+18 1.000000192584116864e+18 1.000000196573799936e+18 1.000000200415507328e+18 1.000000204117097472e+18 1.000000207685874688e+18 1.000000211128627456e+18 1.000000214451658880e+18 1.000000217660822656e+18 1.000000220761557248e+18 1.000000223758915584e+18 1.000000226657597824e+18 1.000000229461976576e+18 1.000000232176125056e+18 1.000000234803837952e+18 1.000000237348658688e+18 1.000000239813894528e+18 1.000000242202634368e+18 1.000000244517771136e+18 1.000000246762011776e+18 1.000000248937894528e+18 1.000000251047799168e+18 1.000000253093959296e+18 1.000000255078475904e+18 1.000000257003323008e+18 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000267396017280e+18 1.000000268949568896e+18 1.000000270455668352e+18 1.000000271915484288e+18 1.000000273330127872e+18 1.000000274700648192e+18 1.000000276028038400e+18 1.000000277313240192e+18 1.000000278557144960e+18 1.000000279760597760e+18 1.000000280924400384e+18 1.000000282049313664e+18 1.000000283136057088e+18 1.000000284185315328e+18 1.000000285197735168e+18 1.000000286173931392e+18 1.000000287114486400e+18 1.000000288019951616e+18 1.000000288890849920e+18 1.000000289727676288e+18 1.000000290530903552e+18 1.000000291300971392e+18 1.000000292038301568e+18 1.000000292743290240e+18 1.000000293416313216e+18 1.000000294057722624e+18 1.000000294667851648e+18 1.000000295247013120e+18 1.000000295795500800e+18 1.000000296313592576e+18 1.000000296801544448e+18 1.000000297259597440e+18 1.000000297687975808e+18 1.000000298086886912e+18 1.000000298456523904e+18 1.000000298797062400e+18 1.000000299108667648e+18 1.000000299391484928e+18 1.000000299645646976e+18 1.000000299871272704e+18 1.000000300068466944e+18 1.000000300237322368e+18 1.000000300377917824e+18 1.000000300490315136e+18 1.000000300574567936e+18 1.000000300630715264e+18 1.000000300658783232e+18 1.000000300658783232e+18
1.000000078781205120e+18 1.000000078781205120e+18 1.000000079992933376e+18 1.000000082419140608e+18 1.000000086030408320e+18 1.000000090706202496e+18 1.000000096202958720e+18 1.000000102243254784e+18 1.000000108585650432e+18 1.000000115047890944e+18 1.000000121503227520e+18 1.000000127868068608e+18 1.000000134089627008e+18 1.000000140136221952e+18 1.000000145990337152e+18 1.000000151643861632e+18 1.000000157094881152e+18 1.000000162345507456e+18 1.000000167400418816e+18 1.000000172265869824e+18 1.000000176949022336e+18 1.000000181457485952e+18 1.000000185799017088e+18 1.000000189981312640e+18 1.000000194011878144e+18 1.000000197897939328e+18 1.000000201646405120e+18 1.000000205263829760e+18 1.000000208756407040e+18 1.000000212129975168e+18 1.000000215390019584e+18 1.000000218541689600e+18 1.000000221589817600e+18 1.000000224538925056e+18 1.000000227393251840e+18 1.000000230156769664e+18 1.000000232833198720e+18 1.000000235426026240e+18 1.000000237938521984e+18 1.000000240373751808e+18 1.000000242734593152e+18 1.000000245023747968e+18 1.000000247243757056e+18 1.000000249397008128e+18 1.000000251485742720e+18 1.000000253512078208e+18 1.000000255478006144e+18 1.000000257385403264e+18 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000267692943872e+18 1.000000269234975232e+18 1.000000270730182528e+18 1.000000272179695616e+18 1.000000273584587008e+18 1.000000274945871360e+18 1.000000276264510208e+18 1.000000277541416576e+18 1.000000278777454720e+18 1.000000279973447296e+18 1.000000281130172032e+18 1.000000282248368640e+18 1.000000283328738432e+18 1.000000284371947264e+18 1.000000285378626560e+18 1.000000286349374848e+18 1.000000287284761344e+18 1.000000288185323776e+18 1.000000289051574016e+18 1.000000289883994624e+18 1.000000290683047168e+18 1.000000291449163520e+18 1.000000292182753152e+18 1.000000292884206720e+18 1.000000293553893248e+18 1.000000294192155776e+18 1.000000294799320960e+18 1.000000295375695488e+18 1.000000295921566848e+18 1.000000296437209856e+18 1.000000296922872704e+18 1.000000297378793088e+18 1.000000297805191424e+18 1.000000298202270592e+18 1.000000298570220160e+18 1.000000298909213568e+18 1.000000299219411968e+18 1.000000299500957568e+18 1.000000299753982336e+18 1.000000299978602240e+18 1.000000300174920448e+18 1.000000300343027840e+18 1.000000300483001344e+18 1.000000300594903424e+18 1.000000300678785920e+18 1.000000300734686208e+18 1.000000300762630784e+18 1.000000300762630784e+18
