0 5.265e-10 0 0 -0.1886708 -0.15320554 -0.035465262 0 0 0 0
-0.1 3.48473e-10 0 0 -0.17875939 -0.17184859 -0.0069107954 0 -3.6062054e+09 0 0
-0.2 3.37565e-10 0 0 -0.27611463 -0.084609238 -0.19150539 0 -7.2124108e+09 0 0
-0.3 3.13544e-10 0 0 -0.4149892 0.017655684 -0.43264488 0 -1.0818616e+10 0 0
-0.4 3.11863e-10 0 0 -0.53903063 0.11900782 -0.65803845 0 -1.4424822e+10 0 0
-0.5 2.97213e-10 0 0 -0.24970345 -0.19706393 -0.052639514 0 -1.8031027e+10 0 0
-0.6 2.17605e-10 0 0 -0.56062419 0.084446898 -0.64507108 0 -2.1637232e+10 0 0
-0.7 3.68822e-10 0 0 -0.30102515 -0.23026827 -0.070756878 0 -2.5243438e+10 0 0
-0.8 2.42221e-10 0 0 -0.28347786 -0.25635215 -0.027125705 0 -2.8849643e+10 0 0
-0.9 2.79188e-10 0 0 -0.32312709 -0.21838811 -0.10473898 0 -3.2455849e+10 0 0
-1 2.04945e-10 0 0 -0.48354341 -0.068110618 -0.4154328 0 -3.6062054e+10 0 0
-1.1 2.707e-10 0 0 -0.19945368 -0.36576565 0.16631197 0 -3.9668259e+10 0 0
-1.2 1.5415e-10 0 0 -0.51871935 -0.064364784 -0.45435457 0 -4.3274465e+10 0 0
-1.3 2.20823e-10 0 0 -0.71773091 0.09116844 -0.80889935 0 -4.688067e+10 0 0
-1.4 1.85573e-10 0 0 -0.43433091 -0.22076681 -0.21356411 0 -5.0486876e+10 0 0
-1.5 1.36173e-10 0 0 -0.20288573 -0.48120782 0.2783221 0 -5.4093081e+10 0 0
-1.6 2.93148e-10 0 0 -0.37113318 -0.3638207 -0.007312472 0 -5.7699286e+10 0 0
-1.7 2.43747e-10 0 0 -0.47963268 -0.29416471 -0.18546797 0 -6.1305492e+10 0 0
-1.8 3.1091e-10 0 0 -0.19912557 -0.58651425 0.38738868 0 -6.4911697e+10 0 0
-1.9 2.70689e-10 0 0 -0.55163736 -0.2344712 -0.31716616 0 -6.8517903e+10 0 0
-2 1.85585e-10 0 0 -0.70187285 -0.085895356 -0.6159775 0 -7.2124108e+10 0 0
-2.1 2.1832e-10 0 0 -0.83113351 0.067432947 -0.89856646 0 -7.5730313e+10 0 0
-2.2 2.04492e-10 0 0 -0.53026662 -0.23076672 -0.29949991 0 -7.9336519e+10 0 0
-2.3 1.5012e-10 0 0 -0.26837756 -0.52390885 0.25553129 0 -8.2942724e+10 0 0
-2.4 1.9871e-10 0 0 -0.43275742 -0.39192616 -0.040831261 0 -8.654893e+10 0 0
-2.5 2.65968e-10 0 0 -0.37403032 -0.48048496 0.10645464 0 -9.0155135e+10 0 0
-2.6 1.55187e-10 0 0 -0.42760836 -0.44871882 0.021110457 0 -9.376134e+10 0 0
-2.7 1.83654e-10 0 0 -0.59112894 -0.28147741 -0.30965153 0 -9.7367546e+10 0 0
-2.8 1.53315e-10 0 0 -0.3312594 -0.55104801 0.2197886 0 -1.0097375e+11 0 0
