0	0.00000000079143	-30	-0.00000000528665	0	0
-0.1	5.17011E-11	-30	-0.000000000947237	-0.000000000517011	-1934194823.70781
-0.2	-8.22663E-11	-30	-0.000000000649369	4.113315E-10	2431129150.08941
-0.3	-0.000000000345886	-30	-0.000000000582266	1.15295333333333E-09	867337793.377009
-0.4	-0.000000000716853	-30	-0.000000000731981	1.7921325E-09	557994456.325076
-0.5	-0.00000000122848	-30	-0.000000000537574	0.00000000245696	407007033.081532
-0.6	-0.00000000184155	-30	-0.000000000514495	0.00000000306925	325812494.90918
-0.7	-0.00000000226007	-30	-0.000000000516319	3.22867142857143E-09	309724920.024601
-0.8	-0.00000000290929	-30	-0.00000000052743	3.6366125E-09	274981180.975427
-0.9	-0.00000000367824	-30	-0.000000000544083	4.08693333333333E-09	244682239.331854
-1	-0.00000000443016	-30	-0.000000000495338	0.00000000443016	225725481.698178
-1.1	-0.00000000529077	-30	-0.000000000427723	4.80979090909091E-09	207909245.724157
-1.2	-0.00000000630685	-30	-0.000000000410306	5.25570833333333E-09	190269310.353029
-1.3	-0.00000000729535	-30	-0.000000000412953	5.61180769230769E-09	178195700.000685
-1.4	-0.00000000835674	-30	-0.000000000395072	0.0000000059691	167529443.29966
-1.5	-0.00000000944734	-30	-0.000000000374115	6.29822666666667E-09	158774850.910415
-1.6	-0.0000000106619	-30	-0.000000000385916	6.6636875E-09	150067061.217982
-1.7	-0.0000000119214	-30	-0.000000000564539	7.01258823529412E-09	142600701.259919
-1.8	-0.0000000132159	-30	-0.000000000482428	7.34216666666667E-09	136199577.781309
-1.9	-0.0000000144713	-30	-0.00000000052489	7.61647368421053E-09	131294355.033756
-2	-0.0000000158479	-30	-0.000000000481606	0.00000000792395	126199685.762782
-2.1	-0.0000000173262	-30	-0.000000000474501	8.25057142857143E-09	121203726.148838
-2.2	-0.0000000187869	-30	-0.000000000416791	0.0000000085395	117102874.875578
-2.3	-0.0000000202526	-30	-0.000000000337899	8.80547826086957E-09	113565665.64293
-2.4	-0.0000000218407	-30	-0.000000000386894	9.10029166666667E-09	109886587.884088
-2.5	-0.0000000234398	-30	-0.000000000616825	0.00000000937592	106656200.138226
-2.6	-0.000000024896	-30	-0.000000000607812	9.57538461538462E-09	104434447.300771
-2.7	-0.0000000304389	-30	-0.000000000620437	1.12736666666667E-08	88702285.5622247
-2.8	-0.0000000425022	-30	-0.0000000235566	1.51793571428571E-08	65878942.7370818
-2.9	-0.0000000315936	-30	0.00000000806024	1.08943448275862E-08	91790742.4288463
-3	-0.0000000327183	-30	0.00000000219616	0.0000000109061	91691805.5033422
-3.1	-0.0000000341159	-30	0.00000000163648	1.10051290322581E-08	90866721.9683491
-3.2	-0.0000000401436	-30	0.00000000119447	0.000000012544875	79713827.3597784
-3.3	-0.000000041084	-30	0.00000000365012	1.2449696969697E-08	80323240.1908285
-3.4	-0.0000000401129	-30	-0.00000000685949	1.17979117647059E-08	84760762.7471462
-3.5	-0.0000000436256	-30	0.00000000118142	1.24644571428571E-08	80228122.9369911
-3.6	-0.0000000451668	-30	0.00000000259923	1.25463333333333E-08	79704561.7577513
-3.7	-0.0000000512511	-30	-0.0000000130123	1.38516486486486E-08	72193572.4306405
-3.8	-0.0000000475245	-30	0.00000000282679	1.25064473684211E-08	79958758.1142358
-3.9	-0.0000000535126	-30	-0.00000000326319	1.37211794871795E-08	72880031.9924653
-4	-0.0000000494282	-30	0.00000000188903	0.00000001235705	80925463.6017496
-4.1	-0.0000000552168	-30	0.00000000492702	1.3467512195122E-08	74252763.6516422
