0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.804846862450528988e+03 2.906693916184686259e+03 2.655703166538993173e+03 2.285615700552613816e+03 1.920571878681813359e+03 1.605538840818363724e+03 1.347610038801831251e+03 1.140347237137492584e+03 9.742713411907744785e+02 8.405664019749355020e+02 7.320340129781351379e+02 6.430828309545047432e+02 5.694502469032897807e+02 5.079003945164473066e+02 4.559696656761092868e+02 4.117702035740396127e+02 3.738435101494583250e+02 3.410528852854042725e+02 3.125046292315228698e+02 2.874901500651272954e+02 2.654431684350961405e+02 2.459078286515852199e+02 2.285147207831171556e+02 2.129626777366341628e+02 1.990048214564506566e+02 1.864377638650227311e+02 1.750931732903341640e+02 1.648311333142443402e+02 1.555348745839380342e+02 1.471065696661546838e+02 1.394639594783757843e+02 1.325376363583259547e+02 1.262688498827343579e+02 1.206077316713219716e+02 1.155118578090336996e+02 1.109450844234513625e+02 1.068766049308747199e+02 1.032801875862725041e+02 1.001335599890970229e+02 9.741791364271999498e+01 9.511750689001269166e+01 9.321934883131424954e+01 9.171295037172598086e+01 9.057502689210682906e-30 8.983232573476547055e-30 8.946189395090189572e-30 8.946189395090189572e-30
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.140788101092065335e+04 1.019095677617154433e+04 8.574547907484606185e+03 7.067972094564075633e+03 5.812533569942505892e+03 4.809667348793621386e+03 4.018939458353464488e+03 3.395217377020049753e+03 2.899884896876034418e+03 2.502699140402220110e+03 2.180774188707729536e+03 1.916989912180729561e+03 1.698546035675999519e+03 1.515823313055722110e+03 1.361535472309583156e+03 1.230112148596519091e+03 1.117253359580137158e+03 1.019607747172522295e+03 9.345391077017765156e+02 8.599557560811844041e+02 7.941847257358980414e+02 7.358781361118379891e+02 6.839428040756670271e+02 6.374867898978116045e+02 5.957783933860717980e+02 5.582143930255598434e+02 5.242952186230781990e+02 4.936053815814647692e+02 4.657979361775136908e+02 4.405820651783416224e+02 4.177131121798092863e+02 3.969845480547942884e+02 3.782214787652711721e+02 3.612753897886212826e+02 3.460198878988532556e+02 3.323472505202403227e+02 3.201656308941505245e+02 3.093967970104460505e+02 2.999743058172351766e+02 2.918420331877778722e+02 2.849529955276091755e+02 2.792684115460899648e+02 2.747569631705591746e+02 2.713491722398261133e-29 2.691247875070519273e-29 2.680153399736292462e-29 2.680153399736292462e-29
9.855114759401126540e-29 9.855114759401126540e-29 1.147102088225392587e-28 1.657685654955617131e-28 3.961194604289912968e+04 2.221685269612512275e+04 1.582664441936296862e+04 1.217079717198836624e+04 9.709883615298336736e+03 7.930657664945993929e+03 6.593643533817091338e+03 5.563141345218576134e+03 4.753441681859341770e+03 4.106965581255173674e+03 3.583541296990827504e+03 3.154407553046599787e+03 2.798562431367842237e+03 2.500417210685624923e+03 2.248234496837385450e+03 2.033062243128722685e+03 1.847992163466960619e+03 1.687635554857173702e+03 1.547747561515325515e+03 1.424954351828221434e+03 1.316552597203230107e+03 1.220360361378870039e+03 1.134604959125493451e+03 1.057837689904427179e+03 9.888683194689059519e+02 9.267142309116587739e+02 8.705605942238235002e+02 8.197289060808691374e+02 7.736519604663702694e+02 7.318538149294397499e+02 6.939336780338237531e+02 6.595529035054911446e+02 6.284244655736831646e+02 6.003044289308885482e+02 5.749850303143103929e+02 5.522890671569660981e+02 5.320653491938847992e+02 5.141850162756240934e+02 4.985385633315713108e+02 4.850334438279490996e+02 4.735921478509172857e+02 4.641506713265945336e+02 4.566573097709529634e+02 4.509975075394985142e-29 4.473025483356789805e-29 4.454596053226457556e-29 4.454596053226457556e-29
6.216476925951514568e+04 6.216476925951514568e+04 6.748935752295979182e+04 7.543600380947403028e+04 4.602700279671041790e+04 3.042879140246913812e+04 2.185507764671942641e+04 1.665337290119263344e+04 1.320346108016125982e+04 1.076100713723194531e+04 8.951319078553038707e+03 7.566482531928777462e+03 6.480998712035156132e+03 5.613957856631804134e+03 4.910559783594278088e+03 4.332300171280823633e+03 3.851359207224199054e+03 3.447190958681195298e+03 3.104347537387247485e+03 2.811037674800657896e+03 2.558143230133647648e+03 2.338532142786074019e+03 2.146569063390735209e+03 1.977760966170823622e+03 1.828496734070914727e+03 1.695853241730079162e+03 1.577449166801062802e+03 1.471333501007902441e+03 1.375899595980126378e+03 1.289818222307547330e+03 1.211984952712673476e+03 1.141478463767422454e+03 1.077527257066906486e+03 1.019482945500840515e+03 9.667987119273378767e+02 9.190118806720431621e+02 8.757297849132487499e+02 8.366182918695898252e+02 8.013924814614364323e+02 7.698090758286276696e+02 7.416602957959948981e+02 7.167688823502151081e+02 6.949840707537546223e+02 6.761783450761953418e+02 6.602448338055596651e+02 6.470952343419222643e+02 6.366581767326696308e+02 6.288779558835674379e+02 6.237135774024665125e+02 6.211380758311022419e+02 6.211380758311022419e+02
5.081834698970993486e+04 5.081834698970993486e+04 5.251708220781055570e+04 5.331953767065469583e+04 4.279823459251598251e+04 3.258125159729716688e+04 2.503031809404065280e+04 1.970106843187987033e+04 1.589051918839294558e+04 1.308936917179538614e+04 1.097152472343468980e+04 9.330512531886201032e+03 8.032561137364390561e+03 6.988152750849343647e+03 6.135424311196322378e+03 5.430382649781101463e+03 4.840970641723679364e+03 4.343344890328957263e+03 3.919461503089929010e+03 3.555462190828214261e+03 3.240566600376962015e+03 2.966294744305118911e+03 2.725910484592048306e+03 2.514016467426398322e+03 2.326254862370616593e+03 2.159083264464954482e+03 2.009604781547010589e+03 1.875437706132969424e+03 1.754614467676357663e+03 1.645502505817654765e+03 1.546741751548095408e+03 1.457194840571743725e+03 1.375907201362685328e+03 1.302074886854593160e+03 1.235018540559522080e+03 1.174162265759885258e+03 1.119016442694089392e+03 1.069163743227405348e+03 1.024247746286417168e+03 9.839636749858780149e+02 9.480508680323902126e+02 9.162866706526540383e+02 8.884814888179136005e+02 8.644747982619578579e+02 8.441319391098887763e+02 8.273415595575538646e+02 8.140135992855529139e+02 8.040777261697934364e+02 7.974821592190114643e+02 7.941928272516012157e+02 7.941928272516012157e+02
4.528705428327601112e+04 4.528705428327601112e+04 4.548934542295736901e+04 4.438322965233422292e+04 3.875006041911639477e+04 3.205684352385952297e+04 2.613483352055696014e+04 2.139035871432466229e+04 1.770085401363790152e+04 1.483649320749528488e+04 1.259160786594909951e+04 1.080896723007798209e+04 9.373956587888682407e+03 8.203774193710778491e+03 7.238202826488070968e+03 6.432889534236464897e+03 5.754690140804434122e+03 5.178480100754941304e+03 4.684958507412821746e+03 4.259117445365292951e+03 3.889159284283912712e+03 3.565719163219628626e+03 3.281298447375732849e+03 3.029846217114809861e+03 2.806446120180207799e+03 2.607079222281501188e+03 2.428442359434548962e+03 2.267807502500848386e+03 2.122911775086152375e+03 1.991870643930994675e+03 1.873108827772370660e+03 1.765304910183971742e+03 1.667346671124184468e+03 1.578294892013987919e+03 1.497353924543946732e+03 1.423847703592009111e+03 1.357200171831472971e+03 1.296919297795014245e+03 1.242584031485291462e+03 1.193833666901818333e+03 1.150359179398846209e+03 1.111896184685074559e+03 1.078219230422894270e+03 1.049137184178502594e+03 1.024489525309076043e+03 1.004143385002499826e+03 9.879912094546251637e+02 9.759489471381912153e+02 9.679546831921943522e+02 9.639676629181024055e+02 9.639676629181024055e+02
4.073512967910384759e+04 4.073512967910384759e+04 4.034295750324398978e+04 3.883320782056001190e+04 3.520188208157268673e+04 3.060817230148230010e+04 2.608415563559280417e+04 2.210251587900074082e+04 1.877155893414393722e+04 1.604101199025640926e+04 1.381367257300709389e+04 1.199184255980883427e+04 1.049222218548517594e+04 9.248119933014966591e+03 8.207444855154999459e+03 7.329806900293843682e+03 6.583853102814416161e+03 5.945118188196642222e+03 5.394376453857566048e+03 4.916403194987054121e+03 4.499049187981468094e+03 4.132548009524042754e+03 3.808994837799087236e+03 3.521951410438740368e+03 3.266144106989517695e+03 3.037231167304489645e+03 2.831621600758703607e+03 2.646333052954892992e+03 2.478879291501062653e+03 2.327180425067412216e+03 2.189490746962640969e+03 2.064340385179157693e+03 1.950487880254446281e+03 1.846881497627947738e+03 1.752627582997095260e+03 1.666964638909324776e+03 1.589242075877865091e+03 1.518902798706744306e+03 1.455468947789205686e+03 1.398530239514612731e+03 1.347734449078268199e+03 1.302779659470099205e+03 1.263407966699626286e+03 1.229400386521232804e+03 1.200572754233168325e+03 1.176772448177118349e+03 1.157875800608537929e+03 1.143786087668288474e+03 1.134432014166200133e+03 1.129766629551202186e+03 1.129766629551202186e+03
3.684885879351176118e+04 3.684885879351176118e+04 3.628885586257711839e+04 3.486059740055025759e+04 3.226234926527471907e+04 2.894561406033363528e+04 2.546930073443738365e+04 2.219820606242599388e+04 1.929588587381447724e+04 1.679908626105120129e+04 1.468258884441827104e+04 1.289809928601766114e+04 1.139355635947449082e+04 1.012124415329174008e+04 9.040360590801021317e+03 8.117144952802394073e+03 7.324087587036440709e+03 6.638907159373712602e+03 6.043573469272854709e+03 5.523468600499674722e+03 5.066700885834920882e+03 4.663556773326326038e+03 4.306067468733431269e+03 3.987667491407396938e+03 3.702925433897956736e+03 3.447330936680979903e+03 3.217125303771394101e+03 3.009166033905083168e+03 2.820817811944407367e+03 2.649864268041591913e+03 2.494436159523030710e+03 2.352952649329378346e+03 2.224073119579014474e+03 2.106657530355763356e+03 1.999733760646343853e+03 1.902470688310653259e+03 1.814156007933909223e+03 1.734177970965349004e+03 1.662010377433218309e+03 1.597200263969996740e+03 1.539357826709599522e+03 1.488148195220206844e+03 1.443284738672796720e+03 1.404523640455195164e+03 1.371659524212635688e+03 1.344521954176155987e+03 1.322972666693691963e+03 1.306903419015541886e+03 1.296234366431661556e+03 1.290912900546359197e+03 1.290912900546359197e+03
3.358152109283948084e+04 3.358152109283948084e+04 3.302725363994696818e+04 3.180179980867034101e+04 2.983187219552319220e+04 2.733207234706117379e+04 2.461547518905784091e+04 2.193649167698985548e+04 1.944794966266085612e+04 1.721813250308180432e+04 1.526141361461862107e+04 1.356345667361710002e+04 1.209744767067452449e+04 1.083316999117313571e+04 9.741501853891002611e+03 8.796315203246220335e+03 7.975024042683439802e+03 7.258492337627273628e+03 6.630678204165583338e+03 6.078202020360897222e+03 5.589924894918513019e+03 5.156572252325645422e+03 4.770412206826509646e+03 4.424987072168524719e+03 4.114891907019496102e+03 3.835592840327415615e+03 3.583278232796181783e+03 3.354736606979417047e+03 3.147256288528725236e+03 2.958542652800732867e+03 2.786649690830382497e+03 2.629923280378682193e+03 2.486954081377606144e+03 2.356538391023578242e+03 2.237645614842393570e+03 2.129391257632404631e+03 2.031014530458501667e+03 1.941859821318319518e+03 1.861361398694085437e+03 1.789030816900160971e+03 1.724446575495077695e+03 1.667245655811346296e+03 1.617116618412133903e+03 1.573793997724305655e+03 1.537053775456552103e+03 1.506709753616615671e+03 1.482610681799983240e+03 1.464638022654534780e+03 1.452704264711590895e+03 1.446751713814813684e+03 1.446751713814813684e+03
3.085693833703774362e+04 3.085693833703774362e+04 3.036577103905019976e+04 2.934721206050547698e+04 2.780217300734675518e+04 2.585419232619302784e+04 2.369013993402248161e+04 2.148410928265381881e+04 1.936103043385120691e+04 1.739371841903945460e+04 1.561460341245472773e+04 1.402978734558465840e+04 1.263039438273069572e+04 1.140027710719024253e+04 1.032070326197767463e+04 9.372954013980708623e+03 8.539617081412727202e+03 7.805121197347528323e+03 7.155857658945593357e+03 6.580094290388137779e+03 6.067797823874683672e+03 5.610427086956187850e+03 5.200728514498260665e+03 4.832548359845903178e+03 4.500666824904509667e+03 4.200654694320793169e+03 3.928750913598801617e+03 3.681758731471785268e+03 3.456957879074686389e+03 3.252030422117398302e+03 3.064998204792462730e+03 2.894170107788385394e+03 2.738097622670107285e+03 2.595537484743937512e+03 2.465420304705840408e+03 2.346824300800978563e+03 2.238953364951928961e+03 2.141118805211321160e+03 2.052724198655474083e+03 1.973252867702319918e+03 1.902257561742118469e+03 1.839351986809009986e+03 1.784203880004301027e+03 1.736529373253503991e+03 1.696088433301991699e+03 1.662681202069653864e+03 1.636145094055854997e+03 1.616352535905949253e+03 1.603209258030168940e+03 1.596653069899523189e+03 1.596653069899523189e+03
